Ticker,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
CMNP,2023,negative,positive,0.1337035596370697,0.0005300630000419915,0.8657664060592651
CMPP,2023,negative,negative,0.9929169416427612,0.0068008447997272015,0.00028216434293426573
CNKO,2023,negative,negative,0.4419519305229187,0.21527734398841858,0.34277066588401794
CNTX,2023,positive,negative,0.9740918278694153,0.01685447245836258,0.009053658694028854
COCO,2023,negative,negative,0.782921314239502,0.0003382046998012811,0.2167404443025589
CPRO,2023,negative,positive,0.1164185032248497,0.005141589790582657,0.8784399032592773
CSAP,2023,negative,negative,0.9994268417358398,0.0003058534348383546,0.00026737782172858715
CSIS,2023,negative,neutral,0.34678685665130615,0.6456830501556396,0.007530090399086475
CSMI,2023,negative,negative,0.5113071203231812,0.4862137734889984,0.0024790619499981403
CSRA,2023,positive,negative,0.6308373808860779,0.018765687942504883,0.35039693117141724
CTBN,2023,negative,negative,0.9948098659515381,0.0014955683145672083,0.0036945457104593515
CTRA,2023,neutral,negative,0.9997963309288025,7.626545993844047e-05,0.00012735110067296773
CTTH,2023,negative,negative,0.940596342086792,0.05799943208694458,0.001404228969477117
DADA,2023,negative,negative,0.5135931968688965,0.48131534457206726,0.005091479513794184
DART,2023,negative,positive,0.4449944496154785,0.007915932685136795,0.5470895767211914
DAYA,2023,positive,negative,0.7898551225662231,0.00048721994971856475,0.2096576988697052
DCII,2023,negative,negative,0.8939194679260254,0.06668883562088013,0.039391692727804184
DEWA,2023,positive,negative,0.9995530247688293,0.0003508081426844001,9.615274757379666e-05
DFAM,2023,negative,negative,0.8422890901565552,0.14588771760463715,0.011823230423033237
DGIK,2023,negative,negative,0.9992939233779907,0.00030566813074983656,0.0004003939393442124
DGNS,2023,neutral,negative,0.5565175414085388,0.43335863947868347,0.010123803280293941
DIGI,2023,negative,negative,0.9950273633003235,0.00047834651195444167,0.004494220018386841
DILD,2023,negative,negative,0.5108875036239624,0.478376567363739,0.010735875926911831
DIVA,2023,negative,negative,0.9983466863632202,0.0008404672844335437,0.0008128332556225359
DKFT,2023,neutral,positive,0.0011670136591419578,0.0002623251639306545,0.9985706806182861
DLTA,2023,negative,negative,0.9950029253959656,0.0006117008742876351,0.004385419189929962
DMAS,2023,neutral,negative,0.9900561571121216,0.009079700335860252,0.0008642293396405876
DMMX,2023,negative,negative,0.9996603727340698,4.039416307932697e-05,0.0002992111549247056
DMND,2023,negative,negative,0.9728183746337891,0.0060408152639865875,0.021140744909644127
DOID,2023,positive,positive,0.21089772880077362,0.0006831379723735154,0.7884191870689392
DPNS,2023,neutral,negative,0.9410765767097473,0.005154559388756752,0.05376879870891571
DPUM,2023,negative,negative,0.9796638488769531,0.01914338581264019,0.0011927459854632616
DSFI,2023,negative,negative,0.9988433122634888,0.0008196424460038543,0.00033693265868350863
DSNG,2023,positive,negative,0.9995177984237671,0.000230101722991094,0.0002520746202208102
DSSA,2023,positive,negative,0.9946820139884949,9.231988951796666e-05,0.005225626286119223
DUTI,2023,negative,neutral,0.15260794758796692,0.8147343397140503,0.03265770152211189
DVLA,2023,negative,negative,0.9997383952140808,8.120214624796063e-05,0.0001804643397917971
DWGL,2023,negative,negative,0.9991350769996643,0.0005051499465480447,0.0003598668263293803
DYAN,2023,negative,negative,0.8603764176368713,0.13691024482250214,0.0027133466210216284
EAST,2023,positive,negative,0.9989810585975647,0.0002763551310636103,0.0007424667128361762
ECII,2023,negative,negative,0.9995107650756836,0.0003425553150009364,0.0001466851681470871
EDGE,2023,neutral,negative,0.5801812410354614,0.41659313440322876,0.003225627588108182
EKAD,2023,negative,negative,0.9958471655845642,0.002829302567988634,0.0013235545484349132
ELSA,2023,positive,negative,0.7073521018028259,0.2139081358909607,0.07873974740505219
ELTY,2023,negative,negative,0.9956733584403992,0.003959708381444216,0.0003669357392936945
EMDE,2023,negative,negative,0.8630644083023071,0.07879890501499176,0.05813666060566902
EMTK,2023,negative,negative,0.9998144507408142,4.963530591339804e-05,0.00013601688260678202
ENRG,2023,negative,negative,0.622351884841919,0.0008813947788439691,0.3767666816711426
ENVY,2023,neutral,negative,0.9992595314979553,0.0003878749266732484,0.0003526566142681986
ENZO,2023,negative,negative,0.9271143674850464,0.07146091759204865,0.0014247518265619874
EPAC,2023,negative,negative,0.9955132603645325,0.0028333456721156836,0.0016533758025616407
EPMT,2023,negative,positive,0.010609681718051434,0.0011395516339689493,0.9882508516311646
ERAA,2023,negative,negative,0.9917386174201965,0.003468508133664727,0.0047929249703884125
ESIP,2023,negative,negative,0.995736837387085,0.004098770674318075,0.00016438323655165732
ESSA,2023,positive,negative,0.5167053937911987,0.47127896547317505,0.012015661224722862
ESTI,2023,negative,positive,0.022236144170165062,0.11735951900482178,0.8604043126106262
EXCL,2023,positive,negative,0.9859141111373901,0.011746256612241268,0.0023395034950226545
FAPA,2023,neutral,negative,0.9720603823661804,0.024764688685536385,0.0031749822665005922
FAST,2023,negative,positive,0.3471817970275879,0.017064031213521957,0.6357541084289551
FASW,2023,negative,negative,0.9991660118103027,0.00047612679190933704,0.00035787338856607676
FILM,2023,positive,negative,0.9971883893013,0.002383741782978177,0.0004277887346688658
FIMP,2023,negative,negative,0.9961806535720825,0.002963318256661296,0.000856113969348371
FIRE,2023,positive,negative,0.974342405796051,0.0246872678399086,0.0009702711831778288
FISH,2023,negative,negative,0.8304393887519836,0.1681557297706604,0.0014048287412151694
FITT,2023,negative,negative,0.9993725419044495,0.00031730017508380115,0.00031017791479825974
FMII,2023,negative,negative,0.7556385397911072,0.001648469245992601,0.2427130490541458
FOOD,2023,positive,negative,0.9990955591201782,0.0007784533081576228,0.00012594988220371306
FPNI,2023,negative,negative,0.6258893013000488,0.3716413080692291,0.0024693154264241457
GDST,2023,negative,negative,0.9986862540245056,0.0009683803655207157,0.00034531927667558193
GDYR,2023,neutral,negative,0.9928582906723022,0.0014655627310276031,0.005676182918250561
GEMA,2023,negative,negative,0.9293502569198608,0.06067558377981186,0.009974152781069279
GEMS,2023,positive,negative,0.9992934465408325,0.00014341736095957458,0.0005631453241221607
GGRM,2023,negative,negative,0.9954923391342163,0.000588810071349144,0.003918735310435295
GGRP,2023,neutral,negative,0.9994182586669922,0.00012060297740390524,0.00046121972263790667
GHON,2023,neutral,negative,0.6753606200218201,0.0012286767596378922,0.3234107196331024
GIAA,2023,negative,positive,0.002101924968883395,0.0006665162509307265,0.9972315430641174
GJTL,2023,positive,negative,0.9958769083023071,0.0032696982380002737,0.000853347999509424
GLOB,2023,negative,negative,0.7317866086959839,0.2644883692264557,0.003725081216543913
GLVA,2023,negative,negative,0.9981131553649902,0.00025641819229349494,0.0016304993769153953
GMFI,2023,negative,positive,0.21659836173057556,0.0008569399360567331,0.7825446724891663
GMTD,2023,positive,neutral,0.08257286995649338,0.9101997017860413,0.007227488327771425
GOLD,2023,negative,negative,0.998191773891449,0.0013647436862811446,0.00044349374365992844
GOOD,2023,negative,negative,0.9880843758583069,0.006556530483067036,0.00535911601036787
GPRA,2023,negative,negative,0.9952747821807861,0.003996619023382664,0.0007285961764864624
GTBO,2023,positive,negative,0.9985328912734985,0.0003720263484865427,0.0010950872674584389
GWSA,2023,negative,negative,0.776479959487915,0.1988409012556076,0.024679139256477356
GZCO,2023,negative,negative,0.9995940327644348,0.0002511924540158361,0.00015476197586394846
HADE,2023,negative,negative,0.9988449811935425,0.0003005522594321519,0.0008544828160665929
HDIT,2023,negative,negative,0.9996845722198486,0.00018512833048589528,0.00013032574497628957
HDTX,2023,neutral,neutral,0.11685650050640106,0.8816853165626526,0.0014582776930183172
HEAL,2023,neutral,negative,0.9980859756469727,0.0012283980613574386,0.0006856826948933303
HELI,2023,positive,negative,0.9986121654510498,0.001020754687488079,0.00036701199132949114
HERO,2023,negative,positive,0.16774196922779083,0.005015342030674219,0.8272426724433899
HEXA,2023,positive,negative,0.9911694526672363,0.0072509413585066795,0.0015795924700796604
HITS,2023,negative,neutral,0.2157774567604065,0.7541205286979675,0.030102062970399857
HMSP,2023,negative,negative,0.9823527932167053,0.013061942532658577,0.004585267044603825
HOMI,2023,negative,negative,0.9983737468719482,0.0012110780226066709,0.0004151785105932504
HOPE,2023,negative,positive,0.07286281883716583,0.0340336337685585,0.8931035399436951
HOTL,2023,neutral,negative,0.9995912909507751,0.0003048803482670337,0.00010380116145825014
HRTA,2023,negative,negative,0.49696457386016846,0.03149690851569176,0.4715385437011719
HRUM,2023,negative,negative,0.5190554857254028,0.04845728352665901,0.43248727917671204
IBFN,2023,negative,negative,0.9929072856903076,0.00648148451000452,0.0006112211267463863
IBST,2023,negative,negative,0.6320874691009521,0.0007012090063653886,0.36721131205558777
ICBP,2023,negative,negative,0.9335387349128723,0.04191456735134125,0.02454671636223793
ICON,2023,negative,negative,0.9894512295722961,0.009533694013953209,0.0010150432353839278
IDPR,2023,negative,negative,0.9993891716003418,0.00024374612257815897,0.0003670572186820209
IFII,2023,negative,negative,0.9925535321235657,0.00011222117609577253,0.007334228605031967
IFSH,2023,negative,negative,0.9994776844978333,0.0002826830022968352,0.0002395679330220446
IGAR,2023,positive,negative,0.998890221118927,0.0004626247100532055,0.0006472020759247243
IKAI,2023,negative,negative,0.9752514958381653,0.024025384336709976,0.0007231318159028888
IKAN,2023,negative,negative,0.9977952241897583,0.0008387166308239102,0.0013661588309332728
IKBI,2023,positive,negative,0.9989818930625916,0.0005406331620179117,0.00047744778566993773
IMAS,2023,negative,positive,0.2049718201160431,0.0004952552844770253,0.7945329546928406
IMJS,2023,negative,negative,0.9556739926338196,0.04378245025873184,0.0005435690400190651
IMPC,2023,neutral,neutral,0.2753583490848541,0.7216423153877258,0.0029993033967912197
INAF,2023,negative,negative,0.6690316796302795,0.3270912170410156,0.003877112874761224
INAI,2023,negative,negative,0.9989209175109863,0.0009404768934473395,0.0001386488729622215
INCF,2023,negative,negative,0.998011589050293,0.00019326983601786196,0.0017951602349057794
INCI,2023,neutral,negative,0.9965741634368896,0.0002946992462966591,0.0031311737839132547
INCO,2023,negative,negative,0.9967747330665588,0.0012249943101778626,0.0020002813544124365
INDF,2023,negative,negative,0.8290361166000366,0.15981881320476532,0.011145020835101604
INDO,2023,neutral,negative,0.9993865489959717,0.00046920619206503034,0.00014423865650314838
INDR,2023,negative,negative,0.9719546437263489,0.026849107816815376,0.0011962692951783538
INDS,2023,positive,neutral,0.3229530453681946,0.6470960378646851,0.029950914904475212
INDX,2023,negative,negative,0.8042178153991699,0.19109554588794708,0.004686607513576746
INDY,2023,negative,negative,0.9972555041313171,0.0003333537024445832,0.0024111520033329725
INKP,2023,neutral,negative,0.9985206723213196,0.0013046521926298738,0.00017476730863563716
INOV,2023,negative,negative,0.9920197129249573,0.007539801765233278,0.0004405392683111131
INPP,2023,positive,negative,0.9533726572990417,0.003913064021617174,0.042714230716228485
INPS,2023,negative,negative,0.9960993528366089,0.0002492770436219871,0.0036514305975288153
INRU,2023,negative,negative,0.9994992017745972,0.00017612394003663212,0.00032470576115883887
INTA,2023,negative,negative,0.9000968337059021,0.09952493757009506,0.000378263444872573
INTD,2023,negative,negative,0.9281988143920898,0.07136024534702301,0.000440922100096941
INTP,2023,negative,positive,0.3325878977775574,0.0017309575341641903,0.6656811833381653
IPCC,2023,negative,negative,0.8109481334686279,0.12756037712097168,0.0614914707839489
IPCM,2023,negative,neutral,0.22934438288211823,0.7583430409431458,0.012312584556639194
IPOL,2023,negative,negative,0.9810938835144043,0.018331151455640793,0.0005749915144406259
IPTV,2023,negative,negative,0.9965580105781555,0.0032499772496521473,0.00019202232942916453
IRRA,2023,negative,negative,0.9813433289527893,0.0008591162622906268,0.01779756136238575
ISAT,2023,positive,negative,0.8163818717002869,0.17309007048606873,0.01052802987396717
ISSP,2023,neutral,negative,0.9607348442077637,0.03775991126894951,0.0015052257804200053
ITIC,2023,negative,negative,0.9904302954673767,0.003033539978787303,0.006536119617521763
ITMA,2023,positive,negative,0.9988995790481567,0.0009367335587739944,0.00016357806453015655
ITMG,2023,positive,negative,0.9885002374649048,0.011040070094168186,0.000459734263131395
JAST,2023,negative,negative,0.9970207810401917,0.0005289532127790153,0.0024502906017005444
JAWA,2023,neutral,negative,0.9804157614707947,0.0009544988861307502,0.0186296496540308
JAYA,2023,negative,positive,0.008145882748067379,0.0006954626878723502,0.991158664226532
JECC,2023,negative,negative,0.9993322491645813,4.015084414277226e-05,0.0006276260246522725
JGLE,2023,negative,negative,0.9973264932632446,0.0023146257735788822,0.0003587761602830142
JIHD,2023,negative,neutral,0.18300363421440125,0.8142063021659851,0.0027900636196136475
JKON,2023,negative,negative,0.9222103357315063,0.037194106727838516,0.040595561265945435
JKSW,2023,neutral,neutral,0.027471862733364105,0.9718621969223022,0.0006659745122306049
JPFA,2023,neutral,negative,0.9912039041519165,0.008203411474823952,0.0005926800076849759
JRPT,2023,positive,positive,0.08098150789737701,0.0007211998454295099,0.918297290802002
JSMR,2023,positive,negative,0.5725429654121399,0.3620855510234833,0.06537152081727982
JSPT,2023,positive,negative,0.7639265060424805,0.23532424867153168,0.0007493147277273238
JTPE,2023,positive,negative,0.998045802116394,0.0014496890362352133,0.0005045126308687031
KAEF,2023,negative,negative,0.8119443655014038,0.16155242919921875,0.026503199711441994
KARW,2023,positive,negative,0.9636797904968262,0.008409857749938965,0.027910379692912102
KBAG,2023,negative,negative,0.9985682964324951,0.0012991562252864242,0.00013247891911305487
KBLI,2023,positive,negative,0.9441913962364197,0.004393679089844227,0.051415011286735535
KBLM,2023,negative,negative,0.9990471005439758,0.0004947995184920728,0.00045800968655385077
KBLV,2023,negative,negative,0.9994271993637085,0.00032912520691752434,0.0002438207302475348
KDSI,2023,positive,negative,0.9994810223579407,5.815870827063918e-05,0.0004608512099366635
KEEN,2023,negative,negative,0.9376790523529053,0.061225589364767075,0.001095326035283506
KEJU,2023,neutral,neutral,0.24095436930656433,0.7572594881057739,0.0017861482920125127
KIAS,2023,negative,neutral,0.12005195021629333,0.8784356713294983,0.001512475311756134
KICI,2023,negative,negative,0.9994799494743347,0.00019918757607229054,0.0003208046546205878
KIJA,2023,negative,negative,0.9972376823425293,0.0009308316512033343,0.0018314083572477102
KINO,2023,negative,negative,0.9975146055221558,0.002152391942217946,0.0003329874889459461
KIOS,2023,negative,negative,0.9993849992752075,0.000256801227806136,0.0003581515920814127
KJEN,2023,negative,negative,0.9993976354598999,0.00032193699735216796,0.0002804163086693734
KKGI,2023,positive,negative,0.8553410768508911,0.0008861137321218848,0.14377282559871674
KLBF,2023,negative,negative,0.9816785454750061,0.012018023990094662,0.006303420290350914
KMDS,2023,neutral,negative,0.9994503855705261,5.941322524449788e-05,0.0004902161890640855
KOBX,2023,negative,negative,0.9354555606842041,0.06142418086528778,0.0031202954705804586
KOIN,2023,negative,negative,0.9987372756004333,0.00048058992251753807,0.0007821532199159265
KONI,2023,negative,negative,0.9286039471626282,0.06934251636266708,0.0020535439252853394
KOPI,2023,negative,negative,0.9989907145500183,0.0007517681224271655,0.00025743956211954355
KOTA,2023,negative,negative,0.9995803236961365,9.632314322516322e-05,0.0003234506875742227
KPIG,2023,negative,negative,0.990223228931427,0.006543355993926525,0.0032332935370504856
KRAS,2023,negative,negative,0.9142816066741943,0.08538764715194702,0.0003306613944005221
KREN,2023,negative,negative,0.9994826316833496,0.00029681858723051846,0.00022050995903555304
LABA,2023,positive,negative,0.9973127245903015,0.0005302208592183888,0.0021569612435996532
LAND,2023,negative,negative,0.9979968667030334,0.0005392634775489569,0.0014637941494584084
LAPD,2023,negative,positive,0.03773197531700134,0.008660608902573586,0.953607439994812
LCKM,2023,negative,negative,0.9953243732452393,0.0011371850268915296,0.003538495162501931
LEAD,2023,positive,negative,0.9967370629310608,0.0026350445114076138,0.0006278477958403528
LFLO,2023,neutral,negative,0.9997357726097107,0.00015887516201473773,0.00010534287866903469
LINK,2023,negative,positive,0.2413053810596466,0.018901633098721504,0.739793062210083
LION,2023,negative,negative,0.9995868802070618,0.00029143321444280446,0.00012165056978119537
LMPI,2023,negative,negative,0.7094095349311829,0.11617442965507507,0.17441606521606445
LMSH,2023,negative,negative,0.9984720349311829,0.0008354706806130707,0.0006925407215021551
LPCK,2023,negative,neutral,0.034729134291410446,0.9635252356529236,0.0017455158522352576
LPIN,2023,negative,negative,0.9976484179496765,0.0016969784628599882,0.0006545474170707166
LPKR,2023,negative,negative,0.9916403293609619,0.007186546456068754,0.001173136755824089
LPLI,2023,negative,negative,0.9995149374008179,4.792565232492052e-05,0.00043721721158362925
LPPF,2023,negative,negative,0.9963288903236389,0.0015669922577217221,0.0021042083390057087
LSIP,2023,negative,negative,0.9968948364257812,8.280262409243733e-05,0.0030223699286580086
LTLS,2023,neutral,negative,0.991267740726471,0.0008466092403978109,0.007885672152042389
LUCK,2023,negative,negative,0.9589595794677734,0.040310800075531006,0.0007296600379049778
MAIN,2023,positive,negative,0.9711848497390747,0.0017330172704532743,0.02708209678530693
MAPA,2023,positive,negative,0.767993152141571,0.2035168707370758,0.028489986434578896
MAPB,2023,negative,negative,0.9948269724845886,0.00271957297809422,0.002453453838825226
MAPI,2023,negative,negative,0.8725935816764832,0.01524018868803978,0.11216620355844498
MARI,2023,negative,negative,0.9972310662269592,0.0021021803840994835,0.0006668096757493913
MARK,2023,positive,negative,0.7407171726226807,0.2564255893230438,0.002857241779565811
MASA,2023,positive,negative,0.9754782915115356,0.008346548303961754,0.016175124794244766
MBAP,2023,negative,negative,0.8799586296081543,0.11633904278278351,0.0037022826727479696
MBSS,2023,negative,negative,0.8942105770111084,0.0029001350048929453,0.10288936644792557
MBSS,2023,negative,negative,0.8942105770111084,0.0029001350048929453,0.10288936644792557
MBTO,2023,negative,negative,0.990574061870575,0.008479570038616657,0.0009463130845688283
MCAS,2023,negative,negative,0.9949187636375427,0.004688949789851904,0.00039223628118634224
MDIA,2023,negative,negative,0.9090295433998108,0.0033877980895340443,0.08758265525102615
MDKA,2023,negative,negative,0.8963298201560974,0.02714383415877819,0.07652640342712402
MDKA,2023,negative,negative,0.8963298201560974,0.02714383415877819,0.07652640342712402
MDKI,2023,neutral,negative,0.9992259740829468,0.0003625960380304605,0.0004114345065318048
MDLN,2023,negative,negative,0.9621413946151733,0.03130658343434334,0.0065519860945641994
MDRN,2023,negative,negative,0.984166145324707,0.01549020316451788,0.0003436284314375371
MERK,2023,negative,negative,0.9632732272148132,0.0004945746622979641,0.03623215854167938
META,2023,positive,negative,0.9980064034461975,0.0017122378339990973,0.00028136814944446087
MGNA,2023,negative,negative,0.9988190531730652,0.00043592971633188426,0.0007450226112268865
MGRO,2023,neutral,negative,0.9994440674781799,8.142503065755591e-05,0.00047452538274228573
MICE,2023,negative,negative,0.9791921377182007,0.003795427503064275,0.017012400552630424
MIDI,2023,neutral,positive,0.028481656685471535,0.004838187713176012,0.9666801691055298
MIKA,2023,positive,negative,0.99957674741745,0.00028095912421122193,0.00014231256500352174
MINA,2023,negative,negative,0.9988561868667603,0.0003000078140757978,0.0008438001968897879
MIRA,2023,negative,neutral,0.03946525603532791,0.9595590233802795,0.0009757184307090938
MITI,2023,negative,negative,0.9992678761482239,0.0002852146280929446,0.00044696390978060663
MKPI,2023,neutral,negative,0.9180697202682495,0.00038325859350152314,0.08154702186584473
