Ticker,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
BOGA,2022,negative,negative,0.662729024887085,0.0046850875951349735,0.3325859010219574
BOLA,2022,negative,positive,0.0012407299363985658,0.00028233398916199803,0.9984769225120544
BOLT,2022,negative,negative,0.9855341911315918,0.0031025821808725595,0.011363275349140167
BOSS,2022,neutral,negative,0.8313404321670532,0.11621616035699844,0.05244343727827072
BPTR,2022,negative,negative,0.9987094402313232,0.00041903043165802956,0.0008714881842024624
BRAM,2022,negative,positive,0.0009260151418857276,0.000486285105580464,0.9985877275466919
BRMS,2022,negative,positive,0.00047202539280988276,0.0007555492920801044,0.9987724423408508
BRNA,2022,negative,positive,0.24488894641399384,0.0007572517497465014,0.7543538808822632
BRPT,2022,negative,negative,0.5646814107894897,0.016964485868811607,0.4183540940284729
BSDE,2022,positive,negative,0.9472033381462097,0.02598114311695099,0.026815524324774742
BSSR,2022,positive,negative,0.8766312599182129,0.0033026011660695076,0.12006613612174988
BTEK,2022,neutral,positive,0.1772468537092209,0.09460791200399399,0.7281453013420105
BTON,2022,positive,positive,0.2434370368719101,0.0058905500918626785,0.7506723999977112
BUDI,2022,neutral,positive,0.004966360982507467,0.0005240527098067105,0.9945096373558044
BUKK,2022,neutral,negative,0.9541127681732178,0.002298931358382106,0.043588314205408096
BULL,2022,negative,negative,0.8522918224334717,0.09085768461227417,0.056850533932447433
BUMI,2022,positive,positive,0.002893428085371852,0.0011013270122930408,0.9960052371025085
BUVA,2022,neutral,positive,0.041141021996736526,0.4662073850631714,0.4926515817642212
BWPT,2022,negative,positive,0.0018687377450987697,0.0010770752560347319,0.9970542192459106
BYAN,2022,positive,negative,0.996483564376831,0.0024884529411792755,0.0010280529968440533
CAKK,2022,positive,negative,0.782102108001709,0.191318541765213,0.026579424738883972
CAMP,2022,positive,positive,0.31114283204078674,0.09207794815301895,0.5967792272567749
CANI,2022,negative,negative,0.939157247543335,0.013913917355239391,0.046928808093070984
CARE,2022,negative,negative,0.5657956004142761,0.10602735728025436,0.3281770646572113
CARS,2022,positive,positive,0.02096567675471306,0.08818847686052322,0.8908458352088928
CASH,2022,negative,negative,0.9731638431549072,0.00632083136588335,0.02051539532840252
CASS,2022,positive,positive,0.0026428464334458113,0.000344240281265229,0.9970128536224365
CCSI,2022,negative,positive,0.0012884273892268538,0.0008415121701546013,0.9978700876235962
CEKA,2022,negative,positive,0.007831631228327751,0.0008261105976998806,0.9913422465324402
CENT,2022,negative,negative,0.9548130035400391,0.0011154157109558582,0.04407153278589249
CINT,2022,negative,negative,0.8951588869094849,0.038063012063503265,0.06677810847759247
CITY,2022,negative,negative,0.9686580896377563,0.00958927534520626,0.021752716973423958
CLAY,2022,negative,negative,0.9903714060783386,0.0015223771333694458,0.008106164634227753
CLEO,2022,positive,positive,0.002129358472302556,0.00028148104320280254,0.9975892305374146
CLPI,2022,negative,positive,0.00413488456979394,0.0010389761300757527,0.9948261380195618
CMPP,2022,negative,positive,0.35986611247062683,0.003975389525294304,0.6361584663391113
CNKO,2022,neutral,positive,0.03858507052063942,0.0328623428940773,0.9285525679588318
CNTX,2022,negative,positive,0.0025184412952512503,0.00041014523594640195,0.997071385383606
COCO,2022,positive,positive,0.013510705903172493,0.0006429287604987621,0.9858463406562805
CPIN,2022,negative,negative,0.5861205458641052,0.00720592774450779,0.4066734313964844
CPRO,2022,negative,positive,0.010481148026883602,0.027332911267876625,0.9621859192848206
CSAP,2022,positive,negative,0.7852330803871155,0.21142394840717316,0.0033429961185902357
CSIS,2022,negative,negative,0.9042030572891235,0.026064997538924217,0.06973198056221008
CSMI,2022,negative,neutral,0.023203684017062187,0.9755734801292419,0.0012228655396029353
CSRA,2022,negative,negative,0.599764347076416,0.2661910653114319,0.13404464721679688
CTBN,2022,negative,negative,0.5460452437400818,0.24156199395656586,0.21239274740219116
CTRA,2022,positive,negative,0.9950280785560608,0.0047252424992620945,0.00024671750725246966
CTTH,2022,neutral,positive,0.006635855883359909,0.0007915704045444727,0.992572546005249
DADA,2022,neutral,negative,0.9873723387718201,0.0037069811951369047,0.008920649997889996
DART,2022,negative,negative,0.9857958555221558,0.007704935502260923,0.006499173119664192
DAYA,2022,negative,negative,0.6317547559738159,0.0013247381430119276,0.36692050099372864
DEAL,2022,neutral,negative,0.9966884255409241,0.0011882631806656718,0.0021232825238257647
DEWA,2022,negative,positive,0.010274854488670826,0.006230267230421305,0.9834948182106018
DFAM,2022,negative,neutral,0.3556261658668518,0.5787824988365173,0.06559132784605026
DGIK,2022,positive,negative,0.9805516004562378,0.01289973221719265,0.006548737641423941
DIGI,2022,negative,negative,0.9988034963607788,0.0003692534228321165,0.0008273097919300199
DILD,2022,positive,positive,0.020006081089377403,0.0005018881056457758,0.9794920682907104
DIVA,2022,negative,neutral,0.00899495929479599,0.9859538674354553,0.005051189102232456
DKFT,2022,negative,negative,0.8901013731956482,0.08403351902961731,0.025865035131573677
DLTA,2022,positive,negative,0.9918672442436218,0.002170139690861106,0.005962576251477003
DMAS,2022,positive,negative,0.7955362200737,0.014560586772859097,0.18990319967269897
DMMX,2022,negative,neutral,0.05796187371015549,0.5187116265296936,0.4233264625072479
DMND,2022,negative,positive,0.04545768350362778,0.028286593034863472,0.9262557029724121
DOID,2022,neutral,positive,0.02163735404610634,0.0211742352694273,0.9571884274482727
DPNS,2022,positive,negative,0.95908522605896,0.03496461361646652,0.005950167775154114
DPUM,2022,neutral,negative,0.997180700302124,0.002007533796131611,0.0008117561810649931
DSFI,2022,negative,positive,0.02991354838013649,0.002940351841971278,0.9671460390090942
DSNG,2022,neutral,positive,0.04014407470822334,0.0006853898521512747,0.9591705203056335
DUTI,2022,neutral,negative,0.801926851272583,0.17110015451908112,0.026972971856594086
DVLA,2022,negative,positive,0.3121066391468048,0.001622725510969758,0.6862705945968628
DWGL,2022,negative,neutral,0.2439267635345459,0.6813058257102966,0.07476740330457687
DYAN,2022,positive,positive,0.00515734264627099,0.066755510866642,0.9280871152877808
ECII,2022,negative,negative,0.9984710812568665,0.001239560660906136,0.0002893539203796536
EKAD,2022,negative,negative,0.8993365168571472,0.001876453636214137,0.09878701716661453
ELSA,2022,positive,positive,0.12391547113656998,0.2512342631816864,0.624850332736969
ELTY,2022,neutral,negative,0.48799988627433777,0.35940784215927124,0.15259219706058502
EMDE,2022,negative,neutral,0.019571427255868912,0.962541401386261,0.017887204885482788
EMTK,2022,negative,positive,0.004079511854797602,0.00037933519342914224,0.9955411553382874
ENRG,2022,negative,neutral,0.14077237248420715,0.8531340956687927,0.006093522068113089
ENVY,2022,neutral,negative,0.6180716156959534,0.2002783715724945,0.18164990842342377
EPMT,2022,positive,positive,0.1137276217341423,0.006044652778655291,0.8802277445793152
ERAA,2022,negative,positive,0.1095435693860054,0.0883283019065857,0.8021281361579895
ERTX,2022,negative,positive,0.023638121783733368,0.000896780111361295,0.9754651188850403
ESIP,2022,negative,negative,0.5032891035079956,0.4212184250354767,0.07549245655536652
ESSA,2022,negative,positive,0.4787396490573883,0.003877254668623209,0.5173830986022949
ESTI,2022,negative,positive,0.2702316343784332,0.031918715685606,0.697849690914154
ETWA,2022,positive,negative,0.9897527694702148,0.008110087364912033,0.002137144096195698
EXCL,2022,negative,neutral,0.24335111677646637,0.6651782393455505,0.0914706438779831
FAST,2022,negative,negative,0.6619788408279419,0.033556245267391205,0.3044649362564087
FASW,2022,negative,negative,0.646615207195282,0.002170720137655735,0.3512139916419983
FILM,2022,positive,negative,0.4761278033256531,0.21196980774402618,0.3119024634361267
FIRE,2022,negative,neutral,0.12617173790931702,0.8670843839645386,0.0067439330741763115
FISH,2022,negative,negative,0.9963487386703491,0.0018329143058508635,0.0018183349166065454
FITT,2022,positive,neutral,0.3776680529117584,0.6134630441665649,0.008868801407516003
FMII,2022,positive,negative,0.4941524863243103,0.23626719415187836,0.2695803642272949
FOOD,2022,negative,negative,0.9863370060920715,0.008743858896195889,0.004919084720313549
FORU,2022,negative,positive,0.0021424866281449795,0.003348797792568803,0.994508683681488
FPNI,2022,negative,neutral,0.12451749294996262,0.7288042902946472,0.14667828381061554
GDST,2022,positive,positive,0.0044840131886303425,0.0006931698299013078,0.9948228597640991
GDYR,2022,neutral,positive,0.002107097767293453,0.00023832614533603191,0.9976546168327332
GEMA,2022,negative,positive,0.0012031682999804616,0.0032875279430299997,0.9955092668533325
GEMS,2022,positive,positive,0.004867256619036198,0.0012906530173495412,0.9938421249389648
GGRM,2022,negative,negative,0.9371729493141174,0.0021330066956579685,0.06069409102201462
GGRP,2022,negative,positive,0.28456470370292664,0.004568732809275389,0.7108665704727173
GHON,2022,negative,negative,0.9866231083869934,0.013018302619457245,0.0003586397797334939
GIAA,2022,negative,negative,0.7089565992355347,0.2473379224538803,0.043705422431230545
GJTL,2022,positive,negative,0.37753966450691223,0.3144254982471466,0.30803483724594116
GLOB,2022,negative,neutral,0.014522848650813103,0.9007768630981445,0.0847003236413002
GLVA,2022,positive,positive,0.06525266915559769,0.0038139678072184324,0.9309333562850952
GMFI,2022,negative,negative,0.9812880754470825,0.007540745195001364,0.011171123012900352
GMTD,2022,neutral,negative,0.7929086685180664,0.2049819976091385,0.002109324326738715
GOLD,2022,positive,negative,0.6903495788574219,0.039873186498880386,0.26977723836898804
GOOD,2022,negative,negative,0.6177544593811035,0.368130087852478,0.014115381054580212
GPRA,2022,positive,neutral,0.013868944719433784,0.9767634868621826,0.009367511607706547
GTBO,2022,positive,positive,0.0028371408116072416,0.0002657233562786132,0.9968971014022827
GWSA,2022,neutral,positive,0.0057816775515675545,0.0002548995544202626,0.9939634203910828
GZCO,2022,negative,negative,0.99654620885849,0.0006617146427743137,0.0027921199798583984
HADE,2022,negative,neutral,0.09526149928569794,0.8827422857284546,0.021996233612298965
HDIT,2022,negative,positive,0.26948633790016174,0.005902993027120829,0.7246106863021851
HDTX,2022,neutral,neutral,0.010762352496385574,0.9874460697174072,0.0017915874486789107
HEAL,2022,negative,negative,0.7605223655700684,0.2184826284646988,0.020994994789361954
HELI,2022,negative,neutral,0.21848732233047485,0.6586607694625854,0.12285192310810089
HERO,2022,negative,positive,0.012788990512490273,0.00021870392083656043,0.9869922399520874
HEXA,2022,positive,negative,0.49554842710494995,0.036826856434345245,0.4676247239112854
HITS,2022,negative,positive,0.03758665546774864,0.11598820984363556,0.8464251160621643
HKMU,2022,neutral,neutral,0.03328094258904457,0.8469705581665039,0.11974850296974182
HMSP,2022,neutral,positive,0.005164345260709524,0.0030222516506910324,0.9918134212493896
HOTL,2022,neutral,negative,0.9865129590034485,0.012665004469454288,0.0008220415329560637
HRME,2022,negative,negative,0.6601161360740662,0.0878387987613678,0.25204503536224365
HRTA,2022,positive,neutral,0.3690756857395172,0.6049234867095947,0.026000889018177986
HRUM,2022,negative,positive,0.01921745389699936,0.0015836387174203992,0.9791988730430603
IATA,2022,negative,positive,0.0024224212393164635,0.0004290892684366554,0.9971484541893005
IBFN,2022,negative,positive,0.10577797144651413,0.0031805741600692272,0.8910414576530457
IBST,2022,negative,negative,0.967445969581604,0.015076067298650742,0.017477964982390404
ICBP,2022,positive,negative,0.8770003318786621,0.10384243726730347,0.019157173112034798
ICON,2022,negative,negative,0.9800194501876831,0.004540386144071817,0.015440101735293865
IDPR,2022,negative,positive,0.44002217054367065,0.08348246663808823,0.47649532556533813
IFII,2022,positive,negative,0.9650501608848572,0.0013626583386212587,0.03358710557222366
IFSH,2022,negative,negative,0.8724021315574646,0.04733104631304741,0.08026686310768127
IGAR,2022,negative,negative,0.9793506264686584,0.01316691841930151,0.007482502609491348
IKAN,2022,negative,positive,0.0786924734711647,0.09566439688205719,0.8256430625915527
IKBI,2022,neutral,positive,0.043393574655056,0.006917143240571022,0.9496892690658569
IMAS,2022,positive,positive,0.017415184527635574,0.0010360069572925568,0.9815488457679749
IMJS,2022,negative,neutral,0.19137661159038544,0.8045210242271423,0.004102432634681463
IMPC,2022,positive,positive,0.251177042722702,0.0790615975856781,0.6697613596916199
INAF,2022,negative,negative,0.9406129121780396,0.049988359212875366,0.009398721158504486
INAI,2022,negative,positive,0.006062646862119436,0.00020974327344447374,0.9937275648117065
INCF,2022,neutral,positive,0.005631016567349434,0.00021259959612507373,0.9941563606262207
INCI,2022,negative,neutral,0.32982227206230164,0.43379154801368713,0.23638619482517242
INCO,2022,positive,positive,0.043213438242673874,0.0016232563648372889,0.955163300037384
INDF,2022,neutral,negative,0.896875262260437,0.037563443183898926,0.06556139141321182
INDO,2022,neutral,negative,0.9420612454414368,0.04991632327437401,0.008022489957511425
INDR,2022,negative,negative,0.7721560597419739,0.01889834553003311,0.20894555747509003
INDS,2022,positive,positive,0.004995852708816528,0.00029494555201381445,0.9947092533111572
INDX,2022,negative,positive,0.026489662006497383,0.2902086675167084,0.6833016872406006
INDY,2022,negative,negative,0.9650068879127502,0.023098589852452278,0.011894558556377888
INKP,2022,positive,positive,0.051504865288734436,0.2342253029346466,0.7142698764801025
INOV,2022,negative,negative,0.49649861454963684,0.4383915066719055,0.06510987877845764
INPP,2022,positive,neutral,0.16782939434051514,0.8186700940132141,0.013500521890819073
INPS,2022,negative,negative,0.9839665293693542,0.00016657494415994734,0.015866896137595177
INRU,2022,positive,positive,0.0005183977191336453,0.0016774084651842713,0.9978042244911194
INTA,2022,negative,positive,0.24921256303787231,0.3720294237136841,0.378758043050766
INTD,2022,negative,negative,0.9084236025810242,0.0848044604063034,0.006771935150027275
INTP,2022,positive,negative,0.9943999648094177,0.0027190332766622305,0.0028810531366616488
IPCM,2022,neutral,neutral,0.26972830295562744,0.7011065483093262,0.029165199026465416
IPOL,2022,neutral,positive,0.4419706463813782,0.02784540317952633,0.5301839709281921
IPTV,2022,negative,negative,0.959011435508728,0.014899575151503086,0.026088999584317207
IRRA,2022,negative,negative,0.884401261806488,0.00529400585219264,0.11030467599630356
ISAT,2022,positive,negative,0.7898472547531128,0.0645211711525917,0.1456315815448761
ISSP,2022,negative,neutral,0.37178245186805725,0.620485782623291,0.007731785997748375
ITIC,2022,neutral,negative,0.9895694851875305,0.0002934685326181352,0.010137032717466354
ITMA,2022,negative,negative,0.9945894479751587,0.0034903017804026604,0.0019202657276764512
ITMG,2022,neutral,positive,0.354463666677475,0.20012184977531433,0.4454145133495331
JAST,2022,negative,positive,0.02607506699860096,0.021576033905148506,0.9523488879203796
JAWA,2022,negative,positive,0.0038476241752505302,0.00027141007012687624,0.9958809614181519
JAYA,2022,neutral,positive,0.1337699443101883,0.19261696934700012,0.6736131310462952
JECC,2022,negative,negative,0.8043810129165649,0.07927621901035309,0.11634280532598495
JGLE,2022,neutral,negative,0.8135545253753662,0.004802269861102104,0.18164323270320892
JIHD,2022,positive,negative,0.9898414015769958,0.007789125200361013,0.0023694918490946293
JKON,2022,positive,negative,0.744636595249176,0.002019044943153858,0.25334444642066956
JKSW,2022,neutral,negative,0.665001392364502,0.3293929994106293,0.005605659913271666
JPFA,2022,negative,negative,0.8956426382064819,0.013959972187876701,0.09039744734764099
JRPT,2022,positive,negative,0.9975800514221191,0.0004228116013109684,0.001997107407078147
JSMR,2022,neutral,negative,0.7680263519287109,0.2119935154914856,0.019980140030384064
JSPT,2022,neutral,negative,0.9562371969223022,0.042138371616601944,0.0016243888530880213
JTPE,2022,positive,positive,0.06600651144981384,0.03269549086689949,0.9012980461120605
KAEF,2022,negative,positive,0.015406686812639236,0.011638476513326168,0.9729548096656799
KARW,2022,negative,positive,0.0987524688243866,0.025993604212999344,0.8752539753913879
KBAG,2022,neutral,positive,0.000977165880613029,0.0005693358252756298,0.9984534978866577
KBLI,2022,negative,negative,0.8214557766914368,0.10782736539840698,0.07071688771247864
KBLM,2022,negative,neutral,0.2624809145927429,0.6078190803527832,0.12970001995563507
KBLV,2022,negative,positive,0.0037684219423681498,0.00037897087167948484,0.9958525896072388
KDSI,2022,positive,neutral,0.278088241815567,0.4518410563468933,0.27007079124450684
KEEN,2022,positive,positive,0.002366851083934307,0.0008008591830730438,0.9968323111534119
KEJU,2022,negative,negative,0.9663996696472168,0.0194980688393116,0.014102366752922535
KIAS,2022,negative,positive,0.27998030185699463,0.09659039974212646,0.6234292387962341
KICI,2022,negative,negative,0.927463948726654,0.0028200275264680386,0.06971609592437744
KIJA,2022,negative,positive,0.34758761525154114,0.01167592965066433,0.64073646068573
KINO,2022,negative,positive,0.0023331623524427414,0.00032556490623392165,0.9973413348197937
KJEN,2022,negative,negative,0.996234118938446,0.0005478163948282599,0.003218073397874832
KKGI,2022,negative,positive,0.0006791077903471887,0.0001635703374631703,0.9991573095321655
KLBF,2022,positive,negative,0.9835991859436035,0.0013006293447688222,0.015100195072591305
KMTR,2022,negative,positive,0.05398315563797951,0.006035504397004843,0.9399813413619995
KOBX,2022,negative,negative,0.9196549654006958,0.02997123822569847,0.05037373676896095
KOIN,2022,negative,positive,0.3989725708961487,0.0011034304043278098,0.5999239087104797
KONI,2022,negative,neutral,0.03663952276110649,0.9592902064323425,0.00407026382163167
KOPI,2022,negative,positive,0.01973411813378334,0.10786880552768707,0.8723970651626587
KOTA,2022,neutral,positive,0.006940757390111685,0.003869222477078438,0.9891899824142456
KPIG,2022,negative,positive,0.00640767952427268,0.018357276916503906,0.9752350449562073
KRAS,2022,negative,negative,0.9404990077018738,0.010340976528823376,0.049160003662109375
KREN,2022,neutral,negative,0.943418562412262,0.008924375288188457,0.0476570799946785
LAND,2022,negative,neutral,0.2569507658481598,0.7406100034713745,0.002439234871417284
LEAD,2022,negative,negative,0.7780646681785583,0.01545549277216196,0.20647984743118286
LINK,2022,negative,negative,0.9343244433403015,0.005421833600848913,0.060253601521253586
LION,2022,positive,positive,0.062461454421281815,0.35333651304244995,0.5842020511627197
LMPI,2022,negative,negative,0.5594188570976257,0.33157333731651306,0.10900786519050598
LMSH,2022,negative,negative,0.9681438207626343,0.013138832524418831,0.01871734857559204
LPCK,2022,negative,negative,0.7474496364593506,0.2490503191947937,0.0035000131465494633
LPIN,2022,negative,negative,0.7791932225227356,0.0013118148781359196,0.21949495375156403
LPKR,2022,negative,negative,0.6378002166748047,0.3371746838092804,0.02502518706023693
LPLI,2022,neutral,negative,0.9785453081130981,0.012527450919151306,0.008927272632718086
LPPF,2022,negative,neutral,0.1207512766122818,0.8689875602722168,0.010261120274662971
LSIP,2022,negative,negative,0.6983041763305664,0.033182401210069656,0.2685134708881378
LTLS,2022,negative,positive,0.10263701528310776,0.13301418721675873,0.7643488049507141
LUCK,2022,negative,negative,0.9617829322814941,0.03112729638814926,0.007089835125952959
MAIN,2022,negative,neutral,0.01155765913426876,0.9811346530914307,0.007307698950171471
MAPA,2022,positive,positive,0.009309133514761925,0.17889638245105743,0.8117945194244385
MAPB,2022,positive,positive,0.03441838175058365,0.2500915229320526,0.7154900431632996
MAPI,2022,positive,positive,0.32993605732917786,0.002452572574838996,0.6676114201545715
MARI,2022,negative,negative,0.5314348936080933,0.10184890776872635,0.36671626567840576
MARK,2022,negative,neutral,0.39603883028030396,0.48997923731803894,0.11398196220397949
MASA,2022,positive,positive,0.005450730677694082,0.0014788155676797032,0.9930704236030579
MBAP,2022,negative,negative,0.9980193376541138,0.0002346713445149362,0.00174601876642555
MBSS,2022,positive,positive,0.1712236851453781,0.0632086843252182,0.7655676603317261
MBTO,2022,negative,positive,0.002648555673658848,0.001543272752314806,0.9958081245422363
MCAS,2022,negative,negative,0.9911593794822693,0.004979305900633335,0.0038613213691860437
MDIA,2022,neutral,positive,0.0030151535756886005,0.00035291671520099044,0.996631920337677
MDKA,2022,negative,negative,0.9979724287986755,0.0004149346495978534,0.0016126623377203941
MDKI,2022,neutral,neutral,0.31413760781288147,0.5806940197944641,0.10516834259033203
MDLN,2022,negative,positive,0.013067202642560005,0.011662987060844898,0.9752698540687561
MDRN,2022,negative,negative,0.7450863122940063,0.2538287341594696,0.0010849457466974854
MERK,2022,positive,positive,0.05099363997578621,0.0011346339015290141,0.947871744632721
META,2022,negative,positive,0.0988432988524437,0.012068010866641998,0.8890886902809143
MFMI,2022,neutral,positive,0.3840775489807129,0.0044062077067792416,0.6115162372589111
MGNA,2022,neutral,positive,0.002322313142940402,0.0007644396391697228,0.9969131946563721
MGRO,2022,negative,positive,0.296159952878952,0.011980847455561161,0.691859245300293
MICE,2022,positive,negative,0.4669663608074188,0.18188537657260895,0.3511483371257782
MIDI,2022,positive,positive,0.38494303822517395,0.002390859182924032,0.612666130065918
MIKA,2022,negative,negative,0.6096007227897644,0.28934991359710693,0.10104936361312866
MINA,2022,neutral,negative,0.9910229444503784,0.008250627666711807,0.0007264171727001667
MIRA,2022,negative,neutral,0.018228109925985336,0.9693593382835388,0.012412567622959614
MITI,2022,positive,negative,0.8217564225196838,0.0012091610115021467,0.177034392952919
MITI,2022,positive,negative,0.8217564225196838,0.0012091610115021467,0.177034392952919
MKNT,2022,negative,negative,0.9176067113876343,0.015007792972028255,0.06738550961017609
MKPI,2022,positive,negative,0.6121333241462708,0.38130858540534973,0.006558137480169535
MLBI,2022,negative,negative,0.9336192011833191,0.0019199217204004526,0.06446076929569244
MLBI,2022,negative,negative,0.9336192011833191,0.0019199217204004526,0.06446076929569244
MLIA,2022,negative,negative,0.9213714599609375,0.0049699279479682446,0.0736585184931755
MLPL,2022,negative,neutral,0.3740461766719818,0.6028724312782288,0.02308138646185398
MLPT,2022,negative,negative,0.6414483785629272,0.00850752368569374,0.35004404187202454
MMLP,2022,negative,negative,0.9422160387039185,0.016658028587698936,0.04112599790096283
MNCN,2022,negative,positive,0.004795271437615156,0.0017272743862122297,0.993477463722229
MOLI,2022,negative,positive,0.011321506462991238,0.0014598139096051455,0.9872186183929443
MPMX,2022,negative,positive,0.21877425909042358,0.13675732910633087,0.6444684267044067
MPOW,2022,negative,negative,0.8644981980323792,0.11428987234830856,0.021211953833699226
MPPA,2022,negative,negative,0.8965040445327759,0.06233519688248634,0.041160717606544495
MPRO,2022,positive,negative,0.9240902662277222,0.0028715720400214195,0.07303812354803085
MRAT,2022,positive,positive,0.006095638033002615,0.000544355483725667,0.9933599829673767
MRAT,2022,positive,positive,0.006095638033002615,0.000544355483725667,0.9933599829673767
MSIN,2022,negative,negative,0.9229161143302917,0.015267683193087578,0.061816148459911346
MSKY,2022,negative,negative,0.9704968333244324,0.02648487128317356,0.0030183293856680393
MTDL,2022,negative,negative,0.9259495735168457,0.03604241460561752,0.038007933646440506
MTFN,2022,neutral,negative,0.7139092087745667,0.2569652497768402,0.029125602915883064
MTLA,2022,positive,negative,0.7660621404647827,0.11664775013923645,0.11729002743959427
