Ticker,Year,YoY_Close_Category,Ticker_Fold
MITI.JK,2022,positive,1
MITI.JK,2023,negative,1
MPMX.JK,2021,positive,1
MPMX.JK,2022,negative,1
MPMX.JK,2023,neutral,1
MPMX.JK,2024,positive,1
MPOW.JK,2021,positive,1
MPOW.JK,2022,negative,1
MPOW.JK,2023,negative,1
MPOW.JK,2024,positive,1
MTMH.JK,2024,negative,1
NIRO.JK,2023,neutral,1
NIRO.JK,2024,negative,1
NTBK.JK,2024,neutral,1
PAMG.JK,2022,positive,1
PAMG.JK,2023,negative,1
PBSA.JK,2021,positive,1
PBSA.JK,2022,neutral,1
PBSA.JK,2023,positive,1
PBSA.JK,2024,positive,1
PPRE.JK,2021,negative,1
PPRE.JK,2022,negative,1
PPRE.JK,2023,negative,1
PPRE.JK,2024,positive,1
PRDA.JK,2021,positive,1
PRDA.JK,2022,negative,1
PRDA.JK,2023,negative,1
PRDA.JK,2024,neutral,1
PSSI.JK,2021,positive,1
PSSI.JK,2022,negative,1
PSSI.JK,2023,negative,1
PSSI.JK,2024,negative,1
PWON.JK,2021,neutral,1
PWON.JK,2022,neutral,1
PWON.JK,2023,negative,1
PWON.JK,2024,neutral,1
RALS.JK,2021,negative,1
RALS.JK,2022,neutral,1
RALS.JK,2023,negative,1
SBAT.JK,2022,neutral,1
SCPI.JK,2021,neutral,1
SCPI.JK,2023,positive,1
SCPI.JK,2024,neutral,1
SIPD.JK,2021,positive,1
SIPD.JK,2022,negative,1
SIPD.JK,2023,negative,1
SIPD.JK,2024,negative,1
SKLT.JK,2021,negative,1
SKLT.JK,2022,positive,1
SKLT.JK,2023,negative,1
SKLT.JK,2024,neutral,1
SMSM.JK,2021,neutral,1
SMSM.JK,2022,positive,1
SMSM.JK,2023,positive,1
SMSM.JK,2024,positive,1
SSIA.JK,2021,negative,1
SSIA.JK,2022,positive,1
SSIA.JK,2023,positive,1
SSIA.JK,2024,positive,1
SSTM.JK,2021,positive,1
SSTM.JK,2023,negative,1
SSTM.JK,2024,negative,1
SULI.JK,2021,neutral,1
SULI.JK,2022,positive,1
SULI.JK,2023,negative,1
SULI.JK,2024,positive,1
TKIM.JK,2021,negative,1
TKIM.JK,2022,negative,1
TKIM.JK,2023,positive,1
TKIM.JK,2024,negative,1
TRIO.JK,2021,neutral,1
TRIO.JK,2022,neutral,1
TRIO.JK,2023,neutral,1
TRJA.JK,2024,negative,1
URBN.JK,2021,negative,1
URBN.JK,2022,negative,1
URBN.JK,2023,negative,1
URBN.JK,2024,neutral,1
VIVA.JK,2021,negative,1
VIVA.JK,2022,neutral,1
VIVA.JK,2023,negative,1
VIVA.JK,2024,positive,1
WICO.JK,2021,negative,1
WICO.JK,2022,positive,1
WICO.JK,2023,negative,1
WICO.JK,2024,neutral,1
WINR.JK,2024,positive,1
YPAS.JK,2021,positive,1
YPAS.JK,2023,negative,1
YPAS.JK,2024,negative,1
ADMG.JK,2021,negative,2
ADMG.JK,2022,negative,2
ADMG.JK,2023,negative,2
ADMG.JK,2024,neutral,2
AMIN.JK,2021,negative,2
AMIN.JK,2022,negative,2
AMIN.JK,2023,positive,2
AMIN.JK,2024,neutral,2
ASRI.JK,2021,neutral,2
ASRI.JK,2022,neutral,2
ASRI.JK,2023,negative,2
ASRI.JK,2024,neutral,2
ATAP.JK,2024,negative,2
AUTO.JK,2021,neutral,2
AUTO.JK,2022,positive,2
AUTO.JK,2023,negative,2
AUTO.JK,2024,positive,2
BIPP.JK,2021,negative,2
BIPP.JK,2022,negative,2
BIPP.JK,2023,negative,2
BIPP.JK,2024,positive,2
BOLT.JK,2021,positive,2
BOLT.JK,2022,negative,2
BOLT.JK,2023,positive,2
BOLT.JK,2024,positive,2
CASS.JK,2021,neutral,2
CASS.JK,2022,positive,2
CASS.JK,2023,positive,2
CASS.JK,2024,positive,2
CITA.JK,2023,negative,2
CITA.JK,2024,positive,2
CLPI.JK,2021,positive,2
CLPI.JK,2022,negative,2
CLPI.JK,2023,positive,2
CLPI.JK,2024,neutral,2
CMNP.JK,2021,positive,2
CMNP.JK,2023,negative,2
CMNP.JK,2024,negative,2
CPRO.JK,2022,negative,2
CPRO.JK,2023,negative,2
CPRO.JK,2024,neutral,2
CSMI.JK,2022,negative,2
CSMI.JK,2023,negative,2
CSMI.JK,2024,negative,2
CSRA.JK,2022,negative,2
CSRA.JK,2023,positive,2
CSRA.JK,2024,positive,2
DAYA.JK,2021,negative,2
DAYA.JK,2022,negative,2
DAYA.JK,2023,positive,2
DAYA.JK,2024,positive,2
DOID.JK,2021,neutral,2
DOID.JK,2022,neutral,2
DOID.JK,2023,positive,2
DOID.JK,2024,negative,2
DYAN.JK,2021,positive,2
DYAN.JK,2022,positive,2
DYAN.JK,2023,negative,2
DYAN.JK,2024,neutral,2
FITT.JK,2021,positive,2
FITT.JK,2022,positive,2
FITT.JK,2023,negative,2
FITT.JK,2024,positive,2
GJTL.JK,2021,negative,2
GJTL.JK,2022,positive,2
GJTL.JK,2023,positive,2
GJTL.JK,2024,neutral,2
GMFI.JK,2021,negative,2
GMFI.JK,2022,negative,2
GMFI.JK,2023,negative,2
GMFI.JK,2024,positive,2
HAIS.JK,2024,negative,2
HEAL.JK,2021,positive,2
HEAL.JK,2022,negative,2
HEAL.JK,2023,neutral,2
HEAL.JK,2024,neutral,2
IGAR.JK,2021,positive,2
IGAR.JK,2022,negative,2
IGAR.JK,2023,positive,2
IGAR.JK,2024,positive,2
IPAC.JK,2024,positive,2
JRPT.JK,2021,neutral,2
JRPT.JK,2022,positive,2
JRPT.JK,2023,positive,2
JRPT.JK,2024,positive,2
JSKY.JK,2021,negative,2
KBLM.JK,2021,positive,2
KBLM.JK,2022,negative,2
KBLM.JK,2023,negative,2
KBLM.JK,2024,positive,2
KICI.JK,2021,negative,2
KICI.JK,2022,negative,2
KICI.JK,2023,negative,2
KREN.JK,2021,negative,2
KREN.JK,2022,neutral,2
KREN.JK,2023,negative,2
KREN.JK,2024,positive,2
LINK.JK,2021,positive,2
LINK.JK,2022,negative,2
LINK.JK,2023,negative,2
LINK.JK,2024,positive,2
LION.JK,2021,negative,2
LION.JK,2022,positive,2
LION.JK,2023,negative,2
LION.JK,2024,negative,2
LTLS.JK,2021,positive,2
LTLS.JK,2022,negative,2
LTLS.JK,2023,neutral,2
LTLS.JK,2024,negative,2
MAPI.JK,2021,positive,2
MAPI.JK,2022,positive,2
MAPI.JK,2023,negative,2
MAPI.JK,2024,negative,2
MDKA.JK,2021,positive,2
MDKA.JK,2022,negative,2
MDKA.JK,2023,negative,2
MDKA.JK,2024,negative,2
MGNA.JK,2021,neutral,2
MGNA.JK,2022,neutral,2
MGNA.JK,2023,negative,2
MGNA.JK,2024,positive,2
MIDI.JK,2021,positive,2
MIDI.JK,2022,positive,2
MIDI.JK,2023,neutral,2
MIDI.JK,2024,neutral,2
MPRO.JK,2021,positive,2
MPRO.JK,2022,positive,2
MPRO.JK,2023,negative,2
MPRO.JK,2024,positive,2
NETV.JK,2024,negative,2
OMRE.JK,2021,negative,2
OMRE.JK,2022,positive,2
OMRE.JK,2023,negative,2
OMRE.JK,2024,neutral,2
PNGO.JK,2023,positive,2
PNGO.JK,2024,positive,2
PNSE.JK,2021,negative,2
PNSE.JK,2022,negative,2
PNSE.JK,2023,positive,2
PNSE.JK,2024,positive,2
PTSP.JK,2021,negative,2
PTSP.JK,2023,negative,2
PTSP.JK,2024,negative,2
PYFA.JK,2021,neutral,2
PYFA.JK,2022,negative,2
PYFA.JK,2023,negative,2
PYFA.JK,2024,positive,2
RBMS.JK,2021,neutral,2
RBMS.JK,2022,negative,2
RBMS.JK,2023,negative,2
RBMS.JK,2024,negative,2
RMKE.JK,2024,negative,2
RONY.JK,2022,neutral,2
RONY.JK,2023,negative,2
RONY.JK,2024,positive,2
SAPX.JK,2021,negative,2
SAPX.JK,2022,negative,2
SAPX.JK,2023,positive,2
SAPX.JK,2024,negative,2
SCMA.JK,2021,negative,2
SCMA.JK,2022,negative,2
SCMA.JK,2023,negative,2
SCMA.JK,2024,positive,2
SDPC.JK,2021,negative,2
SDPC.JK,2022,negative,2
SDPC.JK,2023,neutral,2
SDPC.JK,2024,negative,2
SHIP.JK,2021,positive,2
SHIP.JK,2022,negative,2
SHIP.JK,2023,negative,2
SHIP.JK,2024,positive,2
SILO.JK,2021,negative,2
SILO.JK,2022,positive,2
SILO.JK,2023,positive,2
SILO.JK,2024,negative,2
SKBM.JK,2021,positive,2
SKBM.JK,2022,negative,2
SKBM.JK,2023,negative,2
SKBM.JK,2024,positive,2
SMRA.JK,2021,negative,2
SMRA.JK,2022,positive,2
SMRA.JK,2023,negative,2
SMRA.JK,2024,negative,2
SQMI.JK,2021,negative,2
SQMI.JK,2022,negative,2
SQMI.JK,2023,negative,2
STTP.JK,2021,negative,2
STTP.JK,2024,negative,2
SWAT.JK,2022,negative,2
SWAT.JK,2023,negative,2
TAYS.JK,2024,negative,2
TCPI.JK,2021,positive,2
TCPI.JK,2022,negative,2
TCPI.JK,2023,neutral,2
TCPI.JK,2024,negative,2
TELE.JK,2021,negative,2
TELE.JK,2022,neutral,2
TELE.JK,2023,negative,2
TELE.JK,2024,positive,2
TINS.JK,2021,negative,2
TINS.JK,2022,negative,2
TINS.JK,2023,neutral,2
TINS.JK,2024,positive,2
TRUE.JK,2023,negative,2
TRUE.JK,2024,positive,2
WIKA.JK,2021,negative,2
WIKA.JK,2022,negative,2
WIKA.JK,2023,negative,2
WIKA.JK,2024,positive,2
WMPP.JK,2024,neutral,2
AALI.JK,2021,positive,3
AALI.JK,2022,negative,3
AALI.JK,2023,negative,3
AALI.JK,2024,positive,3
ADRO.JK,2021,positive,3
ADRO.JK,2022,negative,3
ADRO.JK,2023,positive,3
ADRO.JK,2024,neutral,3
ARCI.JK,2023,negative,3
ARCI.JK,2024,positive,3
ARII.JK,2021,negative,3
ARII.JK,2022,negative,3
ARII.JK,2023,positive,3
ARII.JK,2024,neutral,3
ARTA.JK,2021,positive,3
ARTA.JK,2022,negative,3
ARTA.JK,2023,positive,3
ARTA.JK,2024,negative,3
ASGR.JK,2021,positive,3
ASGR.JK,2022,neutral,3
ASGR.JK,2023,negative,3
ASGR.JK,2024,positive,3
ATIC.JK,2021,negative,3
ATIC.JK,2022,negative,3
ATIC.JK,2023,negative,3
ATIC.JK,2024,positive,3
BIKE.JK,2024,neutral,3
BPTR.JK,2021,positive,3
BPTR.JK,2022,negative,3
BPTR.JK,2023,negative,3
BPTR.JK,2024,neutral,3
BYAN.JK,2021,positive,3
BYAN.JK,2022,positive,3
BYAN.JK,2023,neutral,3
BYAN.JK,2024,positive,3
CITY.JK,2021,neutral,3
CITY.JK,2022,negative,3
CITY.JK,2023,negative,3
CITY.JK,2024,positive,3
CMNT.JK,2024,negative,3
DIVA.JK,2021,negative,3
DIVA.JK,2022,negative,3
DIVA.JK,2023,negative,3
DIVA.JK,2024,positive,3
DMMX.JK,2022,negative,3
DMMX.JK,2023,negative,3
DMMX.JK,2024,positive,3
DRMA.JK,2024,positive,3
ENAK.JK,2024,negative,3
ERAA.JK,2021,negative,3
ERAA.JK,2022,negative,3
ERAA.JK,2023,negative,3
ERAA.JK,2024,positive,3
ERTX.JK,2021,neutral,3
ERTX.JK,2022,negative,3
ERTX.JK,2024,negative,3
FAPA.JK,2023,neutral,3
FAPA.JK,2024,neutral,3
FAST.JK,2021,negative,3
FAST.JK,2022,negative,3
FAST.JK,2023,negative,3
FAST.JK,2024,negative,3
GDST.JK,2021,negative,3
GDST.JK,2022,positive,3
GDST.JK,2023,negative,3
GDST.JK,2024,negative,3
GDYR.JK,2021,negative,3
GDYR.JK,2022,neutral,3
GDYR.JK,2023,neutral,3
GDYR.JK,2024,negative,3
GLVA.JK,2022,positive,3
GLVA.JK,2023,negative,3
GLVA.JK,2024,negative,3
GTBO.JK,2021,neutral,3
GTBO.JK,2022,positive,3
GTBO.JK,2023,positive,3
GTBO.JK,2024,negative,3
GWSA.JK,2021,positive,3
GWSA.JK,2022,neutral,3
GWSA.JK,2023,negative,3
GWSA.JK,2024,negative,3
HOPE.JK,2023,negative,3
HOPE.JK,2024,positive,3
IDEA.JK,2024,positive,3
IDPR.JK,2021,positive,3
IDPR.JK,2022,negative,3
IDPR.JK,2023,negative,3
IDPR.JK,2024,positive,3
IMJS.JK,2021,positive,3
IMJS.JK,2022,negative,3
IMJS.JK,2023,negative,3
IMJS.JK,2024,positive,3
INTA.JK,2021,negative,3
INTA.JK,2022,negative,3
INTA.JK,2023,negative,3
INTA.JK,2024,neutral,3
JGLE.JK,2021,neutral,3
JGLE.JK,2022,neutral,3
JGLE.JK,2023,negative,3
JGLE.JK,2024,positive,3
JKON.JK,2021,negative,3
JKON.JK,2022,positive,3
JKON.JK,2023,negative,3
JKON.JK,2024,negative,3
KIJA.JK,2021,negative,3
KIJA.JK,2022,negative,3
KIJA.JK,2023,negative,3
KIJA.JK,2024,positive,3
LMPI.JK,2021,neutral,3
LMPI.JK,2022,negative,3
LMPI.JK,2023,negative,3
LMPI.JK,2024,positive,3
LPPF.JK,2021,positive,3
LPPF.JK,2022,negative,3
LPPF.JK,2023,negative,3
LPPF.JK,2024,positive,3
LUCK.JK,2021,negative,3
LUCK.JK,2022,negative,3
LUCK.JK,2023,negative,3
LUCK.JK,2024,positive,3
LUCY.JK,2024,negative,3
MARI.JK,2021,negative,3
MARI.JK,2022,negative,3
MARI.JK,2023,negative,3
MASA.JK,2021,positive,3
MASA.JK,2022,positive,3
MASA.JK,2023,positive,3
MASA.JK,2024,positive,3
MSKY.JK,2021,negative,3
MSKY.JK,2022,negative,3
MSKY.JK,2023,negative,3
MSKY.JK,2024,neutral,3
MTLA.JK,2021,negative,3
MTLA.JK,2022,positive,3
MTLA.JK,2023,positive,3
MTLA.JK,2024,positive,3
MYOR.JK,2021,negative,3
MYOR.JK,2022,positive,3
MYOR.JK,2023,negative,3
MYOR.JK,2024,negative,3
POLL.JK,2021,negative,3
POLL.JK,2022,negative,3
POLL.JK,2023,negative,3
POLL.JK,2024,neutral,3
PRAS.JK,2021,positive,3
PRAS.JK,2022,negative,3
PSAB.JK,2021,negative,3
PSAB.JK,2022,negative,3
PSKT.JK,2021,neutral,3
PSKT.JK,2022,negative,3
PSKT.JK,2023,negative,3
PSKT.JK,2024,positive,3
PTSN.JK,2021,negative,3
PTSN.JK,2022,positive,3
PTSN.JK,2023,negative,3
PTSN.JK,2024,neutral,3
SCCO.JK,2021,negative,3
SCCO.JK,2022,negative,3
SCCO.JK,2023,negative,3
SCCO.JK,2024,neutral,3
SIDO.JK,2021,positive,3
SIDO.JK,2022,negative,3
SIDO.JK,2023,positive,3
SIDO.JK,2024,negative,3
SONA.JK,2021,negative,3
SONA.JK,2022,negative,3
SONA.JK,2023,negative,3
SONA.JK,2024,positive,3
SURE.JK,2021,neutral,3
SURE.JK,2022,negative,3
SURE.JK,2023,positive,3
SURE.JK,2024,negative,3
TALF.JK,2021,positive,3
TALF.JK,2022,negative,3
TALF.JK,2023,positive,3
TALF.JK,2024,negative,3
TEBE.JK,2022,positive,3
TEBE.JK,2023,neutral,3
TEBE.JK,2024,negative,3
TIRT.JK,2021,neutral,3
TIRT.JK,2022,neutral,3
TIRT.JK,2023,negative,3
TIRT.JK,2024,positive,3
TMAS.JK,2022,positive,3
TMAS.JK,2023,negative,3
TOTO.JK,2021,positive,3
TOTO.JK,2022,negative,3
TOTO.JK,2023,negative,3
TOTO.JK,2024,positive,3
TOWR.JK,2021,negative,3
TOWR.JK,2022,neutral,3
TOWR.JK,2023,negative,3
TOWR.JK,2024,negative,3
TOYS.JK,2023,negative,3
TPIA.JK,2021,negative,3
TPIA.JK,2022,negative,3
TPIA.JK,2023,positive,3
TPIA.JK,2024,neutral,3
UFOE.JK,2023,neutral,3
UFOE.JK,2024,positive,3
UNIQ.JK,2023,positive,3
UNIQ.JK,2024,negative,3
UNSP.JK,2021,positive,3
UNSP.JK,2022,negative,3
UNSP.JK,2023,negative,3
UNSP.JK,2024,positive,3
ZONE.JK,2021,positive,3
ZONE.JK,2022,negative,3
ZONE.JK,2023,neutral,3
ZONE.JK,2024,negative,3
ABBA.JK,2021,positive,4
ABBA.JK,2022,negative,4
ABBA.JK,2023,negative,4
ADHI.JK,2021,neutral,4
ADHI.JK,2022,negative,4
ADHI.JK,2023,negative,4
ADHI.JK,2024,positive,4
ALKA.JK,2021,positive,4
ALKA.JK,2022,positive,4
ALKA.JK,2023,negative,4
ALKA.JK,2024,negative,4
ALTO.JK,2021,negative,4
ALTO.JK,2022,negative,4
ALTO.JK,2023,negative,4
AMFG.JK,2021,positive,4
AMFG.JK,2022,negative,4
AMFG.JK,2023,negative,4
AMFG.JK,2024,negative,4
AMRT.JK,2021,positive,4
AMRT.JK,2022,positive,4
AMRT.JK,2023,neutral,4
AMRT.JK,2024,negative,4
ARNA.JK,2021,positive,4
ARNA.JK,2022,negative,4
ARNA.JK,2023,negative,4
ARNA.JK,2024,positive,4
BAUT.JK,2024,positive,4
BINO.JK,2024,negative,4
BMTR.JK,2021,neutral,4
BMTR.JK,2022,neutral,4
BMTR.JK,2023,negative,4
BMTR.JK,2024,negative,4
