Ticker,Year,YoY_Close_Category,Ticker_Fold
INDO,2022,neutral,0
INAF,2023,negative,0
TOWR,2022,neutral,0
BIPP,2024,positive,0
GHON,2021,neutral,0
GTBO,2022,positive,0
POLY,2024,neutral,0
BIKE,2024,neutral,0
JSPT,2021,neutral,0
DSNG,2022,neutral,0
LPPF,2024,positive,0
DWGL,2021,positive,1
IFII,2023,negative,1
ALDO,2023,positive,1
ETWA,2021,neutral,1
DWGL,2023,negative,1
IMJS,2021,positive,1
DFAM,2021,positive,1
ASRI,2021,neutral,1
ARGO,2023,positive,1
EAST,2023,positive,1
INKP,2023,neutral,1
HEAL,2023,neutral,1
IIKP,2024,neutral,1
MIDI,2024,neutral,1
AIMS,2021,negative,1
BEEF,2024,positive,1
HAIS,2024,negative,1
KEJU,2024,positive,1
PRDA,2024,neutral,1
MAPB,2022,positive,1
DLTA,2024,negative,1
ASRI,2022,neutral,1
DIVA,2022,negative,1
IFII,2024,positive,1
LUCK,2024,positive,1
HRTA,2023,negative,1
BOGA,2024,negative,1
LPIN,2021,positive,1
KPIG,2021,negative,1
KAEF,2021,negative,1
BBRM,2021,negative,1
DIVA,2021,negative,1
ECII,2021,negative,1
ARGO,2021,neutral,1
DIVA,2024,positive,1
HEAL,2024,neutral,1
IFII,2022,positive,1
DFAM,2023,negative,1
KEJU,2023,neutral,1
ALDO,2024,positive,1
SMSM,2021,neutral,1
IMJS,2024,positive,1
DSSA,2024,positive,1
DLTA,2022,positive,1
BBRM,2023,negative,1
PZZA,2022,negative,1
DLTA,2021,neutral,1
VICI,2024,neutral,1
ANTM,2023,negative,1
DWGL,2024,positive,1
IIKP,2021,neutral,1
MYOH,2023,neutral,1
DFAM,2022,negative,1
BMHS,2024,negative,1
LUCK,2022,negative,1
META,2024,neutral,1
CLAY,2024,positive,1
ANTM,2024,positive,1
KPIG,2023,negative,1
GWSA,2021,positive,1
ASRI,2024,neutral,1
KAEF,2024,positive,1
CLAY,2022,negative,1
ALDO,2021,positive,1
BBRM,2024,positive,1
DSSA,2023,positive,1
OPMS,2023,neutral,1
ANTM,2022,positive,1
INKP,2022,positive,1
MIDI,2023,neutral,1
LUCK,2021,negative,1
HEAL,2021,positive,1
GWSA,2022,neutral,1
KPIG,2024,positive,1
ECII,2023,negative,1
JKON,2024,negative,1
HRTA,2022,positive,1
TAMA,2023,negative,1
TOTL,2021,neutral,1
DWGL,2022,negative,1
HMSP,2022,neutral,1
ETWA,2022,positive,1
MFMI,2022,neutral,1
HMSP,2021,negative,1
JKON,2022,positive,1
DIVA,2023,negative,1
PUDP,2024,neutral,1
HMSP,2023,negative,1
HRTA,2024,positive,1
MAPB,2024,positive,1
DSSA,2021,positive,1
DFAM,2024,neutral,1
MINA,2022,neutral,1
AIMS,2023,positive,1
GWSA,2024,negative,1
BOGA,2022,negative,1
AIMS,2024,negative,1
CLAY,2021,negative,1
LPIN,2024,positive,1
MYOH,2024,neutral,1
JKON,2021,negative,1
LPIN,2022,negative,1
KPIG,2022,negative,1
VOKS,2024,neutral,1
BOGA,2021,negative,1
HMSP,2024,negative,1
INKP,2021,neutral,1
RBMS,2021,neutral,1
BAUT,2024,positive,1
MAPB,2023,negative,1
GWSA,2023,negative,1
PPRO,2022,neutral,1
JKSW,2022,neutral,2
BLTZ,2021,negative,2
ASGR,2022,neutral,2
KDSI,2024,positive,2
GDYR,2022,neutral,2
GGRP,2023,neutral,2
CASS,2021,neutral,2
DAYA,2021,negative,2
MAPA,2024,negative,2
BLTZ,2022,negative,2
JKSW,2023,neutral,2
JKSW,2024,neutral,2
APII,2021,positive,2
KDSI,2021,positive,2
BRMS,2021,positive,2
GLVA,2022,positive,2
DSFI,2024,neutral,2
GPRA,2021,positive,2
TIRT,2022,neutral,2
CNTX,2024,neutral,2
BPTR,2021,positive,2
CEKA,2024,positive,2
GDYR,2023,neutral,2
BYAN,2024,positive,2
BWPT,2024,positive,2
CASS,2022,positive,2
DAYA,2023,positive,2
IBFN,2024,positive,2
BRAM,2022,negative,2
CSMI,2024,negative,2
KLBF,2024,neutral,2
LINK,2021,positive,2
BAJA,2024,positive,2
CASS,2024,positive,2
DSFI,2023,negative,2
GGRP,2024,neutral,2
CARS,2023,neutral,2
CNTX,2022,negative,2
ASGR,2024,positive,2
DSFI,2021,positive,2
FISH,2024,positive,2
CNTX,2021,neutral,2
CEKA,2023,neutral,2
BRAM,2023,negative,2
SAMF,2024,neutral,2
CEKA,2021,positive,2
GGRP,2022,negative,2
BAJA,2022,negative,2
CSMI,2022,negative,2
GDYR,2024,negative,2
GPRA,2022,positive,2
CARS,2022,positive,2
BRMS,2023,neutral,2
KLBF,2022,positive,2
MAPA,2021,positive,2
BYAN,2023,neutral,2
BAJA,2023,negative,2
MASA,2024,positive,2
DPUM,2021,neutral,2
BPTR,2024,neutral,2
JKSW,2021,neutral,2
BYAN,2022,positive,2
ASGR,2021,positive,2
BRAM,2024,neutral,2
CITA,2024,positive,2
KJEN,2022,negative,2
BAJA,2021,negative,2
SCPI,2021,neutral,2
MAPA,2023,positive,2
LINK,2022,negative,2
DSFI,2022,negative,2
DPUM,2022,neutral,2
MASA,2021,positive,2
DAYA,2022,negative,2
KDSI,2023,positive,2
FISH,2023,negative,2
SMAR,2024,neutral,2
MASA,2023,positive,2
CNTX,2023,positive,2
EXCL,2022,negative,2
DAYA,2024,positive,2
MAPA,2022,positive,2
EXCL,2021,negative,2
GPRA,2024,positive,2
CASS,2023,positive,2
RIGS,2023,neutral,2
EXCL,2023,positive,2
GDYR,2021,negative,2
TIRT,2021,neutral,2
CITA,2023,negative,2
CARS,2024,negative,2
MARI,2021,negative,2
APII,2022,negative,2
DPUM,2024,positive,2
BWPT,2022,negative,2
APII,2024,neutral,2
BYAN,2021,positive,2
KLBF,2021,positive,2
MASA,2022,positive,2
GPRA,2023,negative,2
KJEN,2023,negative,2
KDSI,2022,positive,2
WMPP,2024,neutral,2
BRMS,2024,positive,2
FISH,2021,positive,2
GLVA,2024,negative,2
SCPI,2024,neutral,2
BRAM,2021,positive,2
LINK,2024,positive,2
DPUM,2023,negative,2
MIRA,2021,neutral,2
INRU,2024,positive,3
DKFT,2023,neutral,3
TEBE,2023,neutral,3
BTEK,2022,neutral,3
MDKI,2023,neutral,3
MGNA,2022,neutral,3
ISAT,2022,positive,3
DYAN,2021,positive,3
BEST,2024,neutral,3
ACST,2022,negative,3
DART,2024,positive,3
KUAS,2024,neutral,3
EDGE,2024,negative,3
CMNP,2021,positive,3
DYAN,2023,negative,3
APLN,2022,positive,3
BTON,2022,positive,3
BOBA,2024,neutral,3
PURE,2023,neutral,3
KONI,2023,negative,3
EPAC,2024,positive,3
KMDS,2023,neutral,3
JIHD,2023,negative,3
BSDE,2023,negative,3
DILD,2024,negative,3
DCII,2024,positive,3
BEST,2022,positive,3
MDKI,2022,neutral,3
BINO,2024,negative,3
ISAT,2023,positive,3
TAXI,2022,neutral,3
DART,2023,negative,3
DART,2021,neutral,3
PTSN,2024,neutral,3
APLN,2023,negative,3
DYAN,2024,neutral,3
JIHD,2024,positive,3
DGIK,2023,negative,3
BSDE,2024,negative,3
KONI,2021,positive,3
DGIK,2022,positive,3
ARCI,2023,negative,3
HITS,2021,positive,3
CMNP,2023,negative,3
BTEK,2023,negative,3
MDKI,2021,neutral,3
CITY,2024,positive,3
FPNI,2024,positive,3
BSDE,2021,negative,3
CITY,2022,negative,3
APLN,2021,negative,3
BTEK,2021,neutral,3
DILD,2023,negative,3
ARCI,2024,positive,3
LMSH,2021,positive,3
APLN,2024,neutral,3
LMSH,2024,negative,3
DGIK,2024,negative,3
MNCN,2021,neutral,3
HITS,2022,negative,3
ZONE,2023,neutral,3
GPSO,2024,positive,3
DYAN,2022,positive,3
FPNI,2021,positive,3
ISAT,2024,negative,3
EDGE,2023,neutral,3
JIHD,2022,positive,3
INRU,2022,positive,3
TGKA,2021,neutral,3
LMSH,2022,negative,3
DKFT,2024,positive,3
HITS,2024,negative,3
ENZO,2023,negative,3
MKPI,2023,neutral,3
HITS,2023,negative,3
DCII,2023,negative,3
TGKA,2023,neutral,3
HOMI,2023,negative,3
ISAT,2021,neutral,3
SULI,2021,neutral,3
DILD,2022,positive,3
DART,2022,negative,3
ACST,2023,negative,3
FPNI,2023,negative,3
BTON,2021,negative,3
ACST,2024,negative,3
CITY,2021,neutral,3
PBSA,2022,neutral,3
PURE,2022,neutral,3
KONI,2024,positive,3
OMRE,2024,neutral,3
MGNA,2021,neutral,3
BTEK,2024,positive,3
HOMI,2024,positive,3
KMDS,2024,positive,3
BSDE,2022,positive,3
TAXI,2021,neutral,3
FPNI,2022,negative,3
IGAR,2023,positive,4
ATIC,2023,negative,4
ACES,2022,negative,4
KIOS,2023,negative,4
FMII,2021,negative,4
FOOD,2023,positive,4
CAKK,2023,negative,4
DPNS,2023,neutral,4
LEAD,2024,negative,4
ATIC,2024,positive,4
KIAS,2023,negative,4
KIAS,2021,neutral,4
AALI,2021,positive,4
KIAS,2022,negative,4
BNBR,2024,positive,4
GIAA,2021,neutral,4
EMTK,2024,positive,4
IGAR,2022,negative,4
SRSN,2024,neutral,4
DOID,2024,negative,4
BALI,2023,positive,4
CMRY,2024,neutral,4
FMII,2024,positive,4
BUKK,2023,neutral,4
BOSS,2021,negative,4
CAKK,2024,neutral,4
EKAD,2022,negative,4
PTPW,2022,neutral,4
BHIT,2022,negative,4
DPNS,2022,positive,4
KRAS,2024,positive,4
LAND,2021,positive,4
ATIC,2022,negative,4
CENT,2021,negative,4
EMTK,2022,negative,4
SRIL,2022,neutral,4
CAKK,2021,positive,4
DOID,2022,neutral,4
ACES,2023,positive,4
EMDE,2024,neutral,4
WEGE,2021,neutral,4
DOID,2021,neutral,4
CENT,2024,positive,4
BHIT,2023,negative,4
IGAR,2024,positive,4
CENT,2023,negative,4
FOOD,2022,negative,4
ASPI,2022,positive,4
DPNS,2021,positive,4
FOOD,2021,neutral,4
HDTX,2022,neutral,4
BUKK,2024,negative,4
BOLA,2022,negative,4
LAND,2022,negative,4
SRSN,2023,neutral,4
BUKK,2022,neutral,4
FOOD,2024,negative,4
EKAD,2024,negative,4
BALI,2024,positive,4
BUKK,2021,neutral,4
ACES,2021,negative,4
BNBR,2021,neutral,4
CSRA,2024,positive,4
ASPI,2023,positive,4
KIOS,2024,neutral,4
ASLC,2024,negative,4
GIAA,2023,negative,4
LEAD,2023,positive,4
PSKT,2021,neutral,4
EMTK,2021,negative,4
EMDE,2021,negative,4
HDTX,2023,neutral,4
EKAD,2021,neutral,4
NTBK,2024,neutral,4
ERTX,2024,negative,4
SRIL,2023,neutral,4
KOTA,2022,neutral,4
DOID,2023,positive,4
ENRG,2022,negative,4
EKAD,2023,negative,4
LEAD,2021,positive,4
ENRG,2021,positive,4
IGAR,2021,positive,4
CASH,2022,negative,4
PYFA,2021,neutral,4
ENRG,2024,positive,4
FMII,2022,positive,4
LAND,2023,negative,4
CSRA,2023,positive,4
CAKK,2022,positive,4
MDLN,2024,neutral,4
AALI,2023,negative,4
EMDE,2023,negative,4
BOLA,2024,negative,4
AALI,2024,positive,4
BOSS,2022,neutral,4
KRAS,2022,negative,4
PCAR,2023,neutral,4
HDTX,2024,neutral,4
KOTA,2024,positive,4
KIAS,2024,positive,4
BOLA,2023,negative,4
ERTX,2021,neutral,4
GIAA,2024,positive,4
BHIT,2021,negative,4
LAND,2024,positive,4
EMDE,2022,negative,4
SRIL,2021,neutral,4
IPOL,2022,neutral,5
ADES,2022,positive,5
COCO,2022,positive,5
GZCO,2024,neutral,5
AKKU,2022,neutral,5
CSIS,2024,positive,5
HOTL,2021,neutral,5
GZCO,2021,positive,5
DADA,2023,negative,5
AKSI,2021,negative,5
LAPD,2024,positive,5
BULL,2024,neutral,5
ISSP,2021,positive,5
WSKT,2023,neutral,5
BATA,2024,negative,5
ABBA,2021,positive,5
HOTL,2023,neutral,5
BMTR,2021,neutral,5
IPOL,2023,negative,5
EPMT,2024,negative,5
MGRO,2023,neutral,5
KARW,2023,positive,5
AKSI,2022,negative,5
BRPT,2023,positive,5
GZCO,2022,negative,5
UVCR,2024,neutral,5
RISE,2024,neutral,5
BAYU,2024,neutral,5
CSIS,2023,negative,5
SCCO,2024,neutral,5
INDS,2023,positive,5
ATAP,2024,negative,5
BRPT,2022,negative,5
MDIA,2022,neutral,5
AKKU,2021,neutral,5
BULL,2021,negative,5
GEMA,2023,negative,5
GLOB,2023,negative,5
BMTR,2023,negative,5
CPIN,2022,negative,5
ADES,2023,positive,5
ESIP,2023,negative,5
GLOB,2022,negative,5
CNKO,2024,positive,5
BULL,2023,positive,5
BATA,2021,negative,5
LPKR,2022,negative,5
BULL,2022,negative,5
ESIP,2024,positive,5
ADMG,2022,negative,5
CSIS,2021,neutral,5
GZCO,2023,negative,5
ISSP,2024,positive,5
BMTR,2022,neutral,5
BAYU,2021,positive,5
KARW,2021,negative,5
KOBX,2024,positive,5
BIMA,2023,negative,5
ADMG,2024,neutral,5
ISSP,2023,neutral,5
DEAL,2021,negative,5
AKSI,2023,negative,5
IPOL,2021,negative,5
BIMA,2022,negative,5
ADES,2021,positive,5
BATA,2023,negative,5
CNKO,2022,neutral,5
KOBX,2021,positive,5
ADES,2024,neutral,5
IMAS,2021,negative,5
LAPD,2023,negative,5
JRPT,2024,positive,5
ESIP,2022,negative,5
DEAL,2022,neutral,5
INDS,2021,positive,5
DADA,2022,neutral,5
INDS,2022,positive,5
GEMA,2022,negative,5
TAMU,2021,neutral,5
JRPT,2023,positive,5
COCO,2024,positive,5
GDST,2022,positive,5
DADA,2024,positive,5
LAPD,2021,neutral,5
GDST,2021,negative,5
IMAS,2024,negative,5
BRPT,2024,positive,5
MPMX,2023,neutral,5
GDST,2024,negative,5
GLOB,2021,negative,5
KOBX,2022,negative,5
CNKO,2021,neutral,5
BRPT,2021,negative,5
LPKR,2021,negative,5
ABBA,2022,negative,5
EPMT,2023,negative,5
BAYU,2023,positive,5
ABBA,2023,negative,5
BIMA,2021,positive,5
JRPT,2022,positive,5
LPKR,2024,positive,5
IMAS,2022,positive,5
JRPT,2021,neutral,5
IPOL,2024,negative,5
WSKT,2024,neutral,5
BAYU,2022,negative,5
GEMA,2021,neutral,5
HOTL,2022,neutral,5
RISE,2023,neutral,5
AKSI,2024,positive,5
KARW,2024,positive,5
EPMT,2022,positive,5
LRNA,2024,negative,5
KBLM,2023,negative,6
AMFG,2021,positive,6
GMTD,2023,positive,6
ITMA,2022,negative,6
BUVA,2024,positive,6
HEXA,2022,positive,6
ITMA,2023,positive,6
IPCC,2021,positive,6
HEXA,2024,negative,6
CARE,2022,negative,6
LTLS,2023,neutral,6
FAPA,2023,neutral,6
KKGI,2022,negative,6
TRIO,2022,neutral,6
CMNT,2024,negative,6
ADHI,2021,neutral,6
JTPE,2021,negative,6
DUTI,2022,neutral,6
KBLM,2024,positive,6
INDF,2022,neutral,6
PTBA,2024,neutral,6
LMPI,2022,negative,6
CARE,2023,negative,6
ELTY,2021,neutral,6
IPCC,2024,positive,6
TRIO,2021,neutral,6
SMRU,2022,neutral,6
DIGI,2022,negative,6
HEXA,2021,positive,6
SMRU,2023,neutral,6
KBLM,2021,positive,6
CLPI,2022,negative,6
DVLA,2024,positive,6
MTFN,2022,neutral,6
BUVA,2023,negative,6
ELTY,2023,negative,6
INTA,2022,negative,6
IPAC,2024,positive,6
DUTI,2024,negative,6
HERO,2023,negative,6
AMFG,2022,negative,6
INDF,2024,positive,6
INTA,2024,neutral,6
GMTD,2022,neutral,6
ESTI,2024,neutral,6
CLPI,2023,positive,6
MAIN,2022,negative,6
ESTI,2022,negative,6
INDX,2021,positive,6
AMFG,2024,negative,6
HERO,2024,negative,6
ITMA,2021,neutral,6
LABA,2023,positive,6
DUTI,2023,negative,6
CPRO,2022,negative,6
LMPI,2021,neutral,6
LPCK,2023,negative,6
DUTI,2021,positive,6
BUVA,2022,neutral,6
KKGI,2023,positive,6
ICON,2024,positive,6
CARE,2024,positive,6
KBLM,2022,negative,6
DIGI,2024,positive,6
ADHI,2024,positive,6
CLPI,2024,neutral,6
GMTD,2021,negative,6
LPCK,2021,neutral,6
AMFG,2023,negative,6
JTPE,2022,positive,6
LTLS,2022,negative,6
LFLO,2024,positive,6
INDF,2023,negative,6
INCI,2023,neutral,6
KBLI,2023,positive,6
HEXA,2023,positive,6
KBLI,2024,neutral,6
INTA,2021,negative,6
SMRU,2024,neutral,6
LFLO,2023,neutral,6
HERO,2021,positive,6
INPP,2022,positive,6
ICON,2021,negative,6
LTLS,2021,positive,6
INDX,2023,negative,6
KBLI,2022,negative,6
ELTY,2022,neutral,6
RALS,2022,neutral,6
INPP,2023,positive,6
INTA,2023,negative,6
LPCK,2022,negative,6
FAPA,2024,neutral,6
DVLA,2021,positive,6
MAIN,2021,negative,6
ADHI,2022,negative,6
INDF,2021,positive,6
DIGI,2021,negative,6
ADHI,2023,negative,6
DIGI,2023,negative,6
LCKM,2023,negative,6
MAIN,2023,positive,6
JTPE,2023,positive,6
LABA,2024,positive,6
KKGI,2021,positive,6
TRIO,2023,neutral,6
CPRO,2024,neutral,6
INPP,2024,negative,6
ITMA,2024,negative,6
SMRU,2021,neutral,6
CLPI,2021,positive,6
LMPI,2024,positive,6
INCI,2024,positive,6
MSKY,2024,neutral,6
ARTA,2022,negative,7
SCNP,2024,neutral,7
INTP,2022,positive,7
ERAA,2022,negative,7
BIKA,2023,negative,7
KINO,2024,negative,7
INTD,2024,positive,7
WICO,2024,neutral,7
SURE,2021,neutral,7
HRME,2024,neutral,7
CSAP,2021,positive,7
AGII,2021,positive,7
ALTO,2023,negative,7
KINO,2023,negative,7
BAPA,2022,negative,7
KINO,2022,negative,7
AMIN,2021,negative,7
TOPS,2021,neutral,7
AISA,2023,negative,7
BCIP,2022,positive,7
AISA,2024,positive,7
LION,2022,positive,7
MAPI,2021,positive,7
INCO,2022,positive,7
ABMM,2021,positive,7
INCO,2024,negative,7
IBST,2023,negative,7
IBST,2024,negative,7
AKPI,2021,positive,7
BCIP,2024,positive,7
AUTO,2023,negative,7
ARTA,2023,positive,7
AMRT,2023,neutral,7
KINO,2021,positive,7
SAME,2024,neutral,7
KIJA,2023,negative,7
ALMI,2023,negative,7
INCO,2021,positive,7
AMRT,2021,positive,7
CSAP,2024,negative,7
IATA,2022,negative,7
MAPI,2022,positive,7
AUTO,2022,positive,7
IPTV,2022,negative,7
IBST,2021,positive,7
AISA,2022,negative,7
AYLS,2022,negative,7
IATA,2024,positive,7
ARTA,2021,positive,7
ICBP,2024,neutral,7
ARTA,2024,negative,7
ERAA,2023,negative,7
URBN,2024,neutral,7
CTRA,2022,positive,7
AGII,2022,negative,7
IBST,2022,negative,7
KOIN,2024,positive,7
BCIP,2021,negative,7
CTBN,2022,negative,7
BAPA,2021,positive,7
ALMI,2024,positive,7
ICBP,2021,positive,7
AYLS,2024,positive,7
IPTV,2023,negative,7
AGII,2024,negative,7
BIKA,2022,negative,7
UNIC,2024,neutral,7
TFCO,2023,neutral,7
NIRO,2023,neutral,7
AISA,2021,negative,7
AKPI,2022,negative,7
KBAG,2024,positive,7
ABMM,2024,negative,7
ALTO,2022,negative,7
BAPA,2024,neutral,7
ICBP,2023,negative,7
SDPC,2023,neutral,7
AGII,2023,negative,7
TFCO,2021,neutral,7
RUIS,2022,neutral,7
LPLI,2021,negative,7
CTRA,2023,neutral,7
CTBN,2023,negative,7
IPTV,2024,positive,7
CSAP,2022,positive,7
TELE,2022,neutral,7
HRME,2021,negative,7
UNTR,2024,neutral,7
INTD,2021,neutral,7
LION,2024,negative,7
BCIP,2023,negative,7
FIMP,2024,positive,7
KIJA,2021,negative,7
CTBN,2021,negative,7
KBAG,2023,negative,7
RDTX,2021,neutral,7
ERAA,2024,positive,7
IKBI,2023,positive,7
AUTO,2024,positive,7
TNCA,2024,neutral,7
GOTO,2024,positive,7
IATA,2021,positive,7
UNTR,2022,neutral,7
BAPA,2023,negative,7
AUTO,2021,neutral,7
SLIS,2024,neutral,7
ABMM,2022,positive,7
CTRA,2021,negative,7
AMIN,2024,neutral,7
ABMM,2023,positive,7
AMRT,2022,positive,7
LPLI,2023,negative,7
LION,2023,negative,7
KBAG,2022,neutral,7
TCPI,2023,neutral,7
IKBI,2022,neutral,7
JSKY,2021,negative,7
INTP,2023,negative,7
WMUU,2024,neutral,7
AMIN,2023,positive,7
GTSI,2024,positive,7
ICBP,2022,positive,7
MAPI,2023,negative,7
ALMI,2021,positive,7
KIJA,2024,positive,7
CTBN,2024,positive,7
LPLI,2022,neutral,7
MBAP,2022,negative,8
HELI,2024,positive,8
ITIC,2024,negative,8
JAWA,2023,neutral,8
FITT,2024,positive,8
FILM,2021,positive,8
CPRI,2021,neutral,8
FITT,2022,positive,8
BIRD,2023,negative,8
ALKA,2021,positive,8
CAMP,2024,negative,8
DMND,2022,negative,8
TDPM,2021,neutral,8
ELSA,2022,positive,8
JPFA,2023,neutral,8
AMAN,2024,negative,8
PWON,2024,neutral,8
JPFA,2024,positive,8
BKSL,2024,positive,8
DMND,2023,negative,8
JPFA,2022,negative,8
POSA,2023,neutral,8
DEWA,2024,positive,8
FILM,2024,negative,8
JAYA,2022,neutral,8
CAMP,2021,positive,8
FILM,2022,positive,8
JAYA,2024,positive,8
BIRD,2022,positive,8
TBLA,2022,neutral,8
BIRD,2024,positive,8
PWON,2021,neutral,8
INPS,2024,positive,8
DMMX,2023,negative,8
MBAP,2021,positive,8
ANDI,2021,neutral,8
HADE,2023,negative,8
HELI,2022,negative,8
ELSA,2024,neutral,8
CAMP,2022,positive,8
MARK,2023,positive,8
ELSA,2023,positive,8
ANDI,2024,positive,8
FITT,2021,positive,8
JECC,2023,negative,8
DMMX,2022,negative,8
CLEO,2021,positive,8
RONY,2022,neutral,8
DEWA,2023,positive,8
INPS,2021,negative,8
HDIT,2022,negative,8
BRNA,2022,negative,8
DEWA,2022,negative,8
AMAN,2022,negative,8
CAMP,2023,positive,8
ENVY,2024,neutral,8
BIRD,2021,positive,8
MARK,2021,positive,8
ANDI,2022,neutral,8
ITIC,2022,neutral,8
ENVY,2022,neutral,8
POSA,2022,neutral,8
HRUM,2021,positive,8
UFOE,2023,neutral,8
HELI,2023,positive,8
HDIT,2023,negative,8
JAWA,2024,positive,8
HADE,2021,neutral,8
JAYA,2021,positive,8
IKAI,2024,neutral,8
TDPM,2022,neutral,8
MARK,2022,negative,8
FILM,2023,positive,8
IDEA,2024,positive,8
HADE,2024,positive,8
POSA,2024,neutral,8
HRUM,2022,negative,8
JPFA,2021,negative,8
ELSA,2021,positive,8
TBLA,2021,neutral,8
IKAI,2021,neutral,8
INPS,2023,negative,8
MBAP,2024,negative,8
ENVY,2023,neutral,8
DMMX,2024,positive,8
ALKA,2022,positive,8
HELI,2021,negative,8
CLEO,2023,positive,8
ALKA,2024,negative,8
DEWA,2021,neutral,8
POSA,2021,neutral,8
TPIA,2024,neutral,8
JECC,2024,positive,8
MTPS,2022,neutral,8
MARK,2024,negative,8
CLEO,2022,positive,8
IKAI,2023,negative,8
JAYA,2023,negative,8
BRNA,2024,neutral,8
PWON,2022,neutral,8
HDIT,2024,positive,8
ESSA,2022,negative,9
FASW,2022,negative,9
AKRA,2023,positive,9
GEMS,2023,positive,9
BSSR,2022,positive,9
HOPE,2024,positive,9
INDR,2022,negative,9
ARKA,2022,neutral,9
DMAS,2024,neutral,9
KREN,2024,positive,9
ASII,2022,positive,9
GOOD,2023,negative,9
ARKA,2023,negative,9
CMPP,2024,positive,9
JGLE,2024,positive,9
TINS,2023,neutral,9
LSIP,2023,negative,9
ADCP,2024,neutral,9
JGLE,2022,neutral,9
KMTR,2024,positive,9
IFSH,2024,neutral,9
ESSA,2023,positive,9
BUDI,2023,positive,9
INCF,2023,negative,9
ENAK,2024,negative,9
ARKA,2024,positive,9
ARTI,2023,negative,9
PTPP,2021,neutral,9
INDY,2022,negative,9
KEEN,2022,positive,9
BSML,2024,negative,9
INDY,2024,neutral,9
BAPI,2023,neutral,9
KBLV,2024,positive,9
GEMS,2024,positive,9
LSIP,2024,positive,9
BUDI,2022,neutral,9
GEMS,2021,positive,9
TSPC,2021,neutral,9
ANJT,2024,positive,9
CCSI,2021,positive,9
BSSR,2021,positive,9
INCF,2022,neutral,9
BSSR,2024,positive,9
PURA,2022,neutral,9
JAST,2021,negative,9
AKRA,2024,negative,9
JSMR,2021,neutral,9
INCF,2021,negative,9
DMAS,2023,neutral,9
FASW,2024,negative,9
CMPP,2021,positive,9
ARTI,2024,neutral,9
IKAN,2022,negative,9
CCSI,2023,negative,9
MPPA,2024,neutral,9
ANJT,2022,negative,9
ESSA,2021,positive,9
INDR,2021,positive,9
IKAN,2024,positive,9
ITMG,2023,positive,9
BSSR,2023,positive,9
ASSA,2022,negative,9
KBLV,2023,negative,9
KICI,2022,negative,9
ANJT,2023,neutral,9
ARTI,2021,neutral,9
ITMG,2024,neutral,9
AKRA,2022,positive,9
ASII,2021,positive,9
DMAS,2022,positive,9
JSMR,2023,positive,9
ANJT,2021,positive,9
INDY,2023,negative,9
KREN,2021,negative,9
KBLV,2022,negative,9
