Ticker,Year,YoY_Close_Category,Ticker_Fold
INAF.JK,2023,negative,0
INAF.JK,2024,neutral,0
INAI.JK,2021,negative,0
INAI.JK,2022,negative,0
INDO.JK,2022,neutral,0
INDO.JK,2023,neutral,0
INDO.JK,2024,positive,0
IPCM.JK,2022,neutral,0
IPCM.JK,2023,negative,0
IPCM.JK,2024,positive,0
JSPT.JK,2021,neutral,0
JSPT.JK,2022,neutral,0
JSPT.JK,2023,positive,0
JSPT.JK,2024,positive,0
KOPI.JK,2021,negative,0
KOPI.JK,2022,negative,0
KOPI.JK,2023,negative,0
KOPI.JK,2024,positive,0
LPPF.JK,2021,positive,0
LPPF.JK,2022,negative,0
LPPF.JK,2024,positive,0
AIMS.JK,2021,negative,1
AIMS.JK,2023,positive,1
AIMS.JK,2024,negative,1
ALDO.JK,2021,positive,1
ALDO.JK,2023,positive,1
ALDO.JK,2024,positive,1
ANTM.JK,2022,positive,1
ANTM.JK,2023,negative,1
ANTM.JK,2024,positive,1
ARGO.JK,2021,neutral,1
ARGO.JK,2023,positive,1
ASRI.JK,2021,neutral,1
ASRI.JK,2022,neutral,1
ASRI.JK,2024,neutral,1
BAUT.JK,2024,positive,1
BBRM.JK,2021,negative,1
BBRM.JK,2023,negative,1
BBRM.JK,2024,positive,1
BEEF.JK,2024,positive,1
BMHS.JK,2024,negative,1
BOGA.JK,2021,negative,1
BOGA.JK,2022,negative,1
BOGA.JK,2024,negative,1
CLAY.JK,2021,negative,1
CLAY.JK,2022,negative,1
CLAY.JK,2024,positive,1
DFAM.JK,2021,positive,1
DFAM.JK,2022,negative,1
DFAM.JK,2023,negative,1
DFAM.JK,2024,neutral,1
DIVA.JK,2021,negative,1
DIVA.JK,2022,negative,1
DIVA.JK,2023,negative,1
DIVA.JK,2024,positive,1
DLTA.JK,2021,neutral,1
DLTA.JK,2022,positive,1
DLTA.JK,2024,negative,1
DSSA.JK,2021,positive,1
DSSA.JK,2023,positive,1
DSSA.JK,2024,positive,1
DWGL.JK,2021,positive,1
DWGL.JK,2022,negative,1
DWGL.JK,2023,negative,1
DWGL.JK,2024,positive,1
EAST.JK,2023,positive,1
ECII.JK,2021,negative,1
ECII.JK,2023,negative,1
ETWA.JK,2021,neutral,1
ETWA.JK,2022,positive,1
GWSA.JK,2021,positive,1
GWSA.JK,2022,neutral,1
GWSA.JK,2023,negative,1
GWSA.JK,2024,negative,1
HAIS.JK,2024,negative,1
HEAL.JK,2021,positive,1
HEAL.JK,2023,neutral,1
HEAL.JK,2024,neutral,1
HMSP.JK,2021,negative,1
HMSP.JK,2022,neutral,1
HMSP.JK,2023,negative,1
HMSP.JK,2024,negative,1
HRTA.JK,2022,positive,1
HRTA.JK,2023,negative,1
HRTA.JK,2024,positive,1
IFII.JK,2022,positive,1
IFII.JK,2023,negative,1
IFII.JK,2024,positive,1
IIKP.JK,2021,neutral,1
IIKP.JK,2024,neutral,1
IMJS.JK,2021,positive,1
IMJS.JK,2024,positive,1
INKP.JK,2021,neutral,1
INKP.JK,2022,positive,1
INKP.JK,2023,neutral,1
JKON.JK,2021,negative,1
JKON.JK,2022,positive,1
JKON.JK,2024,negative,1
KAEF.JK,2021,negative,1
KAEF.JK,2024,positive,1
KEJU.JK,2023,neutral,1
KEJU.JK,2024,positive,1
KPIG.JK,2021,negative,1
KPIG.JK,2022,negative,1
KPIG.JK,2023,negative,1
KPIG.JK,2024,positive,1
LPIN.JK,2021,positive,1
LPIN.JK,2022,negative,1
LPIN.JK,2024,positive,1
LUCK.JK,2021,negative,1
LUCK.JK,2022,negative,1
LUCK.JK,2024,positive,1
MAPB.JK,2022,positive,1
MAPB.JK,2023,negative,1
MAPB.JK,2024,positive,1
PZZA.JK,2022,negative,1
TAMA.JK,2023,negative,1
APII.JK,2021,positive,2
APII.JK,2022,negative,2
APII.JK,2024,neutral,2
ASGR.JK,2021,positive,2
ASGR.JK,2022,neutral,2
ASGR.JK,2024,positive,2
BAJA.JK,2021,negative,2
BAJA.JK,2022,negative,2
BAJA.JK,2023,negative,2
BAJA.JK,2024,positive,2
BLTZ.JK,2021,negative,2
BLTZ.JK,2022,negative,2
BPTR.JK,2021,positive,2
BPTR.JK,2024,neutral,2
BRAM.JK,2021,positive,2
BRAM.JK,2022,negative,2
BRAM.JK,2023,negative,2
BRAM.JK,2024,neutral,2
BRMS.JK,2021,positive,2
BRMS.JK,2023,neutral,2
BRMS.JK,2024,positive,2
BWPT.JK,2022,negative,2
BWPT.JK,2024,positive,2
BYAN.JK,2021,positive,2
BYAN.JK,2022,positive,2
BYAN.JK,2023,neutral,2
BYAN.JK,2024,positive,2
CARS.JK,2022,positive,2
CARS.JK,2023,neutral,2
CARS.JK,2024,negative,2
CASS.JK,2021,neutral,2
CASS.JK,2022,positive,2
CASS.JK,2023,positive,2
CASS.JK,2024,positive,2
CEKA.JK,2021,positive,2
CEKA.JK,2023,neutral,2
CEKA.JK,2024,positive,2
CITA.JK,2023,negative,2
CITA.JK,2024,positive,2
CNTX.JK,2021,neutral,2
CNTX.JK,2022,negative,2
CNTX.JK,2023,positive,2
CNTX.JK,2024,neutral,2
CSMI.JK,2022,negative,2
CSMI.JK,2024,negative,2
DAYA.JK,2021,negative,2
DAYA.JK,2022,negative,2
DAYA.JK,2023,positive,2
DAYA.JK,2024,positive,2
DPUM.JK,2021,neutral,2
DPUM.JK,2022,neutral,2
DPUM.JK,2023,negative,2
DPUM.JK,2024,positive,2
DSFI.JK,2021,positive,2
DSFI.JK,2022,negative,2
DSFI.JK,2023,negative,2
DSFI.JK,2024,neutral,2
EXCL.JK,2021,negative,2
EXCL.JK,2022,negative,2
EXCL.JK,2023,positive,2
FISH.JK,2021,positive,2
FISH.JK,2023,negative,2
FISH.JK,2024,positive,2
GDYR.JK,2021,negative,2
GDYR.JK,2022,neutral,2
GDYR.JK,2023,neutral,2
GDYR.JK,2024,negative,2
GGRP.JK,2022,negative,2
GGRP.JK,2023,neutral,2
GGRP.JK,2024,neutral,2
GLVA.JK,2022,positive,2
GLVA.JK,2024,negative,2
GPRA.JK,2021,positive,2
GPRA.JK,2022,positive,2
GPRA.JK,2023,negative,2
GPRA.JK,2024,positive,2
IBFN.JK,2024,positive,2
JKSW.JK,2021,neutral,2
JKSW.JK,2022,neutral,2
JKSW.JK,2023,neutral,2
JKSW.JK,2024,neutral,2
KDSI.JK,2021,positive,2
KDSI.JK,2022,positive,2
KDSI.JK,2023,positive,2
KDSI.JK,2024,positive,2
KJEN.JK,2022,negative,2
KJEN.JK,2023,negative,2
KLBF.JK,2021,positive,2
KLBF.JK,2022,positive,2
KLBF.JK,2024,neutral,2
LINK.JK,2021,positive,2
LINK.JK,2022,negative,2
LINK.JK,2024,positive,2
MAPA.JK,2021,positive,2
MAPA.JK,2022,positive,2
MAPA.JK,2023,positive,2
MAPA.JK,2024,negative,2
MARI.JK,2021,negative,2
MASA.JK,2021,positive,2
MASA.JK,2022,positive,2
MASA.JK,2023,positive,2
MASA.JK,2024,positive,2
ACST.JK,2022,negative,3
ACST.JK,2023,negative,3
ACST.JK,2024,negative,3
APLN.JK,2021,negative,3
APLN.JK,2022,positive,3
APLN.JK,2023,negative,3
APLN.JK,2024,neutral,3
ARCI.JK,2023,negative,3
ARCI.JK,2024,positive,3
BEST.JK,2022,positive,3
BEST.JK,2024,neutral,3
BINO.JK,2024,negative,3
BOBA.JK,2024,neutral,3
BSDE.JK,2021,negative,3
BSDE.JK,2022,positive,3
BSDE.JK,2023,negative,3
BSDE.JK,2024,negative,3
BTEK.JK,2021,neutral,3
BTEK.JK,2022,neutral,3
BTEK.JK,2023,negative,3
BTEK.JK,2024,positive,3
BTON.JK,2021,negative,3
BTON.JK,2022,positive,3
CITY.JK,2021,neutral,3
CITY.JK,2022,negative,3
CITY.JK,2024,positive,3
CMNP.JK,2021,positive,3
CMNP.JK,2023,negative,3
DART.JK,2021,neutral,3
DART.JK,2022,negative,3
DART.JK,2023,negative,3
DART.JK,2024,positive,3
DCII.JK,2023,negative,3
DCII.JK,2024,positive,3
DGIK.JK,2022,positive,3
DGIK.JK,2023,negative,3
DGIK.JK,2024,negative,3
DILD.JK,2022,positive,3
DILD.JK,2023,negative,3
DILD.JK,2024,negative,3
DKFT.JK,2023,neutral,3
DKFT.JK,2024,positive,3
DYAN.JK,2021,positive,3
DYAN.JK,2022,positive,3
DYAN.JK,2023,negative,3
DYAN.JK,2024,neutral,3
EDGE.JK,2023,neutral,3
EDGE.JK,2024,negative,3
ENZO.JK,2023,negative,3
EPAC.JK,2024,positive,3
FPNI.JK,2021,positive,3
FPNI.JK,2022,negative,3
FPNI.JK,2023,negative,3
FPNI.JK,2024,positive,3
GPSO.JK,2024,positive,3
HITS.JK,2021,positive,3
HITS.JK,2022,negative,3
HITS.JK,2023,negative,3
HITS.JK,2024,negative,3
HOMI.JK,2023,negative,3
HOMI.JK,2024,positive,3
INRU.JK,2022,positive,3
INRU.JK,2024,positive,3
ISAT.JK,2021,neutral,3
ISAT.JK,2022,positive,3
ISAT.JK,2023,positive,3
ISAT.JK,2024,negative,3
JIHD.JK,2022,positive,3
JIHD.JK,2023,negative,3
JIHD.JK,2024,positive,3
KMDS.JK,2023,neutral,3
KMDS.JK,2024,positive,3
KONI.JK,2021,positive,3
KONI.JK,2023,negative,3
KONI.JK,2024,positive,3
KUAS.JK,2024,neutral,3
LMSH.JK,2021,positive,3
LMSH.JK,2022,negative,3
LMSH.JK,2024,negative,3
AALI.JK,2021,positive,4
AALI.JK,2023,negative,4
AALI.JK,2024,positive,4
ACES.JK,2021,negative,4
ACES.JK,2022,negative,4
ACES.JK,2023,positive,4
ASLC.JK,2024,negative,4
ASPI.JK,2022,positive,4
ASPI.JK,2023,positive,4
ATIC.JK,2022,negative,4
ATIC.JK,2023,negative,4
ATIC.JK,2024,positive,4
BALI.JK,2023,positive,4
BALI.JK,2024,positive,4
BHIT.JK,2021,negative,4
BHIT.JK,2022,negative,4
BHIT.JK,2023,negative,4
BNBR.JK,2021,neutral,4
BNBR.JK,2024,positive,4
BOLA.JK,2022,negative,4
BOLA.JK,2023,negative,4
BOLA.JK,2024,negative,4
BOSS.JK,2021,negative,4
BOSS.JK,2022,neutral,4
BUKK.JK,2021,neutral,4
BUKK.JK,2022,neutral,4
BUKK.JK,2023,neutral,4
BUKK.JK,2024,negative,4
CAKK.JK,2021,positive,4
CAKK.JK,2022,positive,4
CAKK.JK,2023,negative,4
CAKK.JK,2024,neutral,4
CASH.JK,2022,negative,4
CENT.JK,2021,negative,4
CENT.JK,2023,negative,4
CENT.JK,2024,positive,4
CMRY.JK,2024,neutral,4
CSRA.JK,2023,positive,4
CSRA.JK,2024,positive,4
DOID.JK,2021,neutral,4
DOID.JK,2022,neutral,4
DOID.JK,2023,positive,4
DOID.JK,2024,negative,4
DPNS.JK,2021,positive,4
DPNS.JK,2022,positive,4
DPNS.JK,2023,neutral,4
EKAD.JK,2021,neutral,4
EKAD.JK,2022,negative,4
EKAD.JK,2023,negative,4
EKAD.JK,2024,negative,4
EMDE.JK,2021,negative,4
EMDE.JK,2022,negative,4
EMDE.JK,2023,negative,4
EMDE.JK,2024,neutral,4
EMTK.JK,2021,negative,4
EMTK.JK,2022,negative,4
EMTK.JK,2024,positive,4
ENRG.JK,2021,positive,4
ENRG.JK,2022,negative,4
ENRG.JK,2024,positive,4
ERTX.JK,2021,neutral,4
ERTX.JK,2024,negative,4
FMII.JK,2021,negative,4
FMII.JK,2022,positive,4
FMII.JK,2024,positive,4
FOOD.JK,2021,neutral,4
FOOD.JK,2022,negative,4
FOOD.JK,2023,positive,4
FOOD.JK,2024,negative,4
GIAA.JK,2021,neutral,4
GIAA.JK,2023,negative,4
GIAA.JK,2024,positive,4
HDTX.JK,2022,neutral,4
HDTX.JK,2023,neutral,4
HDTX.JK,2024,neutral,4
IGAR.JK,2021,positive,4
IGAR.JK,2022,negative,4
IGAR.JK,2023,positive,4
IGAR.JK,2024,positive,4
KIAS.JK,2021,neutral,4
KIAS.JK,2022,negative,4
KIAS.JK,2023,negative,4
KIAS.JK,2024,positive,4
KIOS.JK,2023,negative,4
KIOS.JK,2024,neutral,4
KOTA.JK,2022,neutral,4
KOTA.JK,2024,positive,4
KRAS.JK,2022,negative,4
KRAS.JK,2024,positive,4
LAND.JK,2021,positive,4
LAND.JK,2022,negative,4
LAND.JK,2023,negative,4
LAND.JK,2024,positive,4
LEAD.JK,2021,positive,4
LEAD.JK,2023,positive,4
LEAD.JK,2024,negative,4
ABBA.JK,2021,positive,5
ABBA.JK,2022,negative,5
ABBA.JK,2023,negative,5
ADES.JK,2021,positive,5
ADES.JK,2022,positive,5
ADES.JK,2023,positive,5
ADES.JK,2024,neutral,5
ADMG.JK,2022,negative,5
ADMG.JK,2024,neutral,5
AKKU.JK,2021,neutral,5
AKKU.JK,2022,neutral,5
AKSI.JK,2021,negative,5
AKSI.JK,2022,negative,5
AKSI.JK,2023,negative,5
AKSI.JK,2024,positive,5
ATAP.JK,2024,negative,5
BATA.JK,2021,negative,5
BATA.JK,2023,negative,5
BATA.JK,2024,negative,5
BAYU.JK,2021,positive,5
BAYU.JK,2022,negative,5
BAYU.JK,2023,positive,5
BAYU.JK,2024,neutral,5
BIMA.JK,2021,positive,5
BIMA.JK,2022,negative,5
BIMA.JK,2023,negative,5
BMTR.JK,2021,neutral,5
BMTR.JK,2022,neutral,5
BMTR.JK,2023,negative,5
BRPT.JK,2021,negative,5
BRPT.JK,2022,negative,5
BRPT.JK,2023,positive,5
BRPT.JK,2024,positive,5
BULL.JK,2021,negative,5
BULL.JK,2022,negative,5
BULL.JK,2023,positive,5
BULL.JK,2024,neutral,5
CNKO.JK,2021,neutral,5
CNKO.JK,2022,neutral,5
CNKO.JK,2024,positive,5
COCO.JK,2022,positive,5
COCO.JK,2024,positive,5
CPIN.JK,2022,negative,5
CSIS.JK,2021,neutral,5
CSIS.JK,2023,negative,5
CSIS.JK,2024,positive,5
DADA.JK,2022,neutral,5
DADA.JK,2023,negative,5
DADA.JK,2024,positive,5
DEAL.JK,2021,negative,5
DEAL.JK,2022,neutral,5
EPMT.JK,2022,positive,5
EPMT.JK,2023,negative,5
EPMT.JK,2024,negative,5
ESIP.JK,2022,negative,5
ESIP.JK,2023,negative,5
ESIP.JK,2024,positive,5
GDST.JK,2021,negative,5
GDST.JK,2022,positive,5
GDST.JK,2024,negative,5
GEMA.JK,2021,neutral,5
GEMA.JK,2022,negative,5
GEMA.JK,2023,negative,5
GLOB.JK,2021,negative,5
GLOB.JK,2022,negative,5
GLOB.JK,2023,negative,5
GZCO.JK,2021,positive,5
GZCO.JK,2022,negative,5
GZCO.JK,2023,negative,5
GZCO.JK,2024,neutral,5
HOTL.JK,2021,neutral,5
HOTL.JK,2022,neutral,5
HOTL.JK,2023,neutral,5
IMAS.JK,2021,negative,5
IMAS.JK,2022,positive,5
IMAS.JK,2024,negative,5
INDS.JK,2021,positive,5
INDS.JK,2022,positive,5
INDS.JK,2023,positive,5
IPOL.JK,2021,negative,5
IPOL.JK,2022,neutral,5
IPOL.JK,2023,negative,5
IPOL.JK,2024,negative,5
ISSP.JK,2021,positive,5
ISSP.JK,2023,neutral,5
ISSP.JK,2024,positive,5
JRPT.JK,2021,neutral,5
JRPT.JK,2022,positive,5
JRPT.JK,2023,positive,5
JRPT.JK,2024,positive,5
KARW.JK,2021,negative,5
KARW.JK,2023,positive,5
KARW.JK,2024,positive,5
KOBX.JK,2021,positive,5
KOBX.JK,2022,negative,5
KOBX.JK,2024,positive,5
LAPD.JK,2021,neutral,5
LAPD.JK,2023,negative,5
LAPD.JK,2024,positive,5
LPKR.JK,2021,negative,5
LPKR.JK,2022,negative,5
LPKR.JK,2024,positive,5
LRNA.JK,2024,negative,5
ADHI.JK,2021,neutral,6
ADHI.JK,2022,negative,6
ADHI.JK,2023,negative,6
ADHI.JK,2024,positive,6
AMFG.JK,2021,positive,6
AMFG.JK,2022,negative,6
AMFG.JK,2023,negative,6
AMFG.JK,2024,negative,6
BUVA.JK,2022,neutral,6
BUVA.JK,2023,negative,6
BUVA.JK,2024,positive,6
CARE.JK,2022,negative,6
CARE.JK,2023,negative,6
CARE.JK,2024,positive,6
CLPI.JK,2021,positive,6
CLPI.JK,2022,negative,6
CLPI.JK,2023,positive,6
CLPI.JK,2024,neutral,6
CMNT.JK,2024,negative,6
CPRO.JK,2022,negative,6
CPRO.JK,2024,neutral,6
DIGI.JK,2021,negative,6
DIGI.JK,2022,negative,6
DIGI.JK,2023,negative,6
DIGI.JK,2024,positive,6
DUTI.JK,2021,positive,6
DUTI.JK,2022,neutral,6
DUTI.JK,2023,negative,6
DUTI.JK,2024,negative,6
DVLA.JK,2021,positive,6
DVLA.JK,2024,positive,6
ELTY.JK,2021,neutral,6
ELTY.JK,2022,neutral,6
ELTY.JK,2023,negative,6
ESTI.JK,2022,negative,6
ESTI.JK,2024,neutral,6
FAPA.JK,2023,neutral,6
FAPA.JK,2024,neutral,6
GMTD.JK,2021,negative,6
GMTD.JK,2022,neutral,6
GMTD.JK,2023,positive,6
HERO.JK,2021,positive,6
HERO.JK,2023,negative,6
HERO.JK,2024,negative,6
HEXA.JK,2021,positive,6
HEXA.JK,2022,positive,6
HEXA.JK,2023,positive,6
HEXA.JK,2024,negative,6
ICON.JK,2021,negative,6
ICON.JK,2024,positive,6
INCI.JK,2023,neutral,6
INCI.JK,2024,positive,6
INDF.JK,2021,positive,6
INDF.JK,2022,neutral,6
INDF.JK,2023,negative,6
INDF.JK,2024,positive,6
INDX.JK,2021,positive,6
INDX.JK,2023,negative,6
INPP.JK,2022,positive,6
INPP.JK,2023,positive,6
INPP.JK,2024,negative,6
INTA.JK,2021,negative,6
INTA.JK,2022,negative,6
INTA.JK,2023,negative,6
INTA.JK,2024,neutral,6
IPAC.JK,2024,positive,6
IPCC.JK,2021,positive,6
IPCC.JK,2024,positive,6
ITMA.JK,2021,neutral,6
ITMA.JK,2022,negative,6
ITMA.JK,2023,positive,6
ITMA.JK,2024,negative,6
JTPE.JK,2021,negative,6
JTPE.JK,2022,positive,6
JTPE.JK,2023,positive,6
KBLI.JK,2022,negative,6
KBLI.JK,2023,positive,6
KBLI.JK,2024,neutral,6
KBLM.JK,2021,positive,6
KBLM.JK,2022,negative,6
KBLM.JK,2023,negative,6
KBLM.JK,2024,positive,6
KKGI.JK,2021,positive,6
KKGI.JK,2022,negative,6
KKGI.JK,2023,positive,6
LABA.JK,2023,positive,6
LABA.JK,2024,positive,6
LCKM.JK,2023,negative,6
LFLO.JK,2023,neutral,6
LFLO.JK,2024,positive,6
LMPI.JK,2021,neutral,6
LMPI.JK,2022,negative,6
LMPI.JK,2024,positive,6
LPCK.JK,2021,neutral,6
LPCK.JK,2022,negative,6
LPCK.JK,2023,negative,6
LTLS.JK,2021,positive,6
LTLS.JK,2022,negative,6
LTLS.JK,2023,neutral,6
MAIN.JK,2021,negative,6
MAIN.JK,2022,negative,6
MAIN.JK,2023,positive,6
ABMM.JK,2021,positive,7
ABMM.JK,2022,positive,7
ABMM.JK,2023,positive,7
ABMM.JK,2024,negative,7
AGII.JK,2021,positive,7
AGII.JK,2022,negative,7
AGII.JK,2023,negative,7
AGII.JK,2024,negative,7
AISA.JK,2021,negative,7
AISA.JK,2022,negative,7
AISA.JK,2023,negative,7
AISA.JK,2024,positive,7
AKPI.JK,2021,positive,7
AKPI.JK,2022,negative,7
ALMI.JK,2021,positive,7
ALMI.JK,2023,negative,7
ALMI.JK,2024,positive,7
ALTO.JK,2022,negative,7
ALTO.JK,2023,negative,7
AMIN.JK,2021,negative,7
AMIN.JK,2023,positive,7
AMIN.JK,2024,neutral,7
AMRT.JK,2021,positive,7
AMRT.JK,2022,positive,7
AMRT.JK,2023,neutral,7
ARTA.JK,2021,positive,7
ARTA.JK,2022,negative,7
ARTA.JK,2023,positive,7
ARTA.JK,2024,negative,7
AUTO.JK,2021,neutral,7
AUTO.JK,2022,positive,7
AUTO.JK,2023,negative,7
AUTO.JK,2024,positive,7
AYLS.JK,2022,negative,7
AYLS.JK,2024,positive,7
BAPA.JK,2021,positive,7
BAPA.JK,2022,negative,7
BAPA.JK,2023,negative,7
BAPA.JK,2024,neutral,7
BCIP.JK,2021,negative,7
BCIP.JK,2022,positive,7
BCIP.JK,2023,negative,7
BCIP.JK,2024,positive,7
BIKA.JK,2022,negative,7
BIKA.JK,2023,negative,7
CSAP.JK,2021,positive,7
CSAP.JK,2022,positive,7
CSAP.JK,2024,negative,7
CTBN.JK,2021,negative,7
CTBN.JK,2022,negative,7
CTBN.JK,2023,negative,7
CTBN.JK,2024,positive,7
CTRA.JK,2021,negative,7
CTRA.JK,2022,positive,7
CTRA.JK,2023,neutral,7
ERAA.JK,2022,negative,7
ERAA.JK,2023,negative,7
ERAA.JK,2024,positive,7
FIMP.JK,2024,positive,7
GOTO.JK,2024,positive,7
GTSI.JK,2024,positive,7
HRME.JK,2021,negative,7
HRME.JK,2024,neutral,7
IATA.JK,2021,positive,7
IATA.JK,2022,negative,7
IATA.JK,2024,positive,7
IBST.JK,2021,positive,7
IBST.JK,2022,negative,7
IBST.JK,2023,negative,7
IBST.JK,2024,negative,7
ICBP.JK,2021,positive,7
ICBP.JK,2022,positive,7
ICBP.JK,2023,negative,7
ICBP.JK,2024,neutral,7
IKBI.JK,2022,neutral,7
IKBI.JK,2023,positive,7
INCO.JK,2021,positive,7
INCO.JK,2022,positive,7
INCO.JK,2024,negative,7
INTD.JK,2021,neutral,7
INTD.JK,2024,positive,7
INTP.JK,2022,positive,7
INTP.JK,2023,negative,7
IPTV.JK,2022,negative,7
IPTV.JK,2023,negative,7
IPTV.JK,2024,positive,7
JSKY.JK,2021,negative,7
KBAG.JK,2022,neutral,7
KBAG.JK,2023,negative,7
KBAG.JK,2024,positive,7
KIJA.JK,2021,negative,7
KIJA.JK,2023,negative,7
KIJA.JK,2024,positive,7
KINO.JK,2021,positive,7
KINO.JK,2022,negative,7
KINO.JK,2023,negative,7
KINO.JK,2024,negative,7
KOIN.JK,2024,positive,7
LION.JK,2022,positive,7
LION.JK,2023,negative,7
LION.JK,2024,negative,7
LPLI.JK,2021,negative,7
LPLI.JK,2022,neutral,7
LPLI.JK,2023,negative,7
MAPI.JK,2021,positive,7
MAPI.JK,2022,positive,7
MAPI.JK,2023,negative,7
ALKA.JK,2021,positive,8
ALKA.JK,2022,positive,8
ALKA.JK,2024,negative,8
AMAN.JK,2022,negative,8
AMAN.JK,2024,negative,8
ANDI.JK,2021,neutral,8
ANDI.JK,2022,neutral,8
ANDI.JK,2024,positive,8
BIRD.JK,2021,positive,8
BIRD.JK,2022,positive,8
BIRD.JK,2023,negative,8
BIRD.JK,2024,positive,8
BKSL.JK,2024,positive,8
BRNA.JK,2022,negative,8
BRNA.JK,2024,neutral,8
CAMP.JK,2021,positive,8
CAMP.JK,2022,positive,8
CAMP.JK,2023,positive,8
CAMP.JK,2024,negative,8
CLEO.JK,2021,positive,8
CLEO.JK,2022,positive,8
CLEO.JK,2023,positive,8
CPRI.JK,2021,neutral,8
DEWA.JK,2021,neutral,8
DEWA.JK,2022,negative,8
DEWA.JK,2023,positive,8
DEWA.JK,2024,positive,8
DMMX.JK,2022,negative,8
DMMX.JK,2023,negative,8
DMMX.JK,2024,positive,8
DMND.JK,2022,negative,8
DMND.JK,2023,negative,8
ELSA.JK,2021,positive,8
ELSA.JK,2022,positive,8
ELSA.JK,2023,positive,8
ELSA.JK,2024,neutral,8
ENVY.JK,2022,neutral,8
ENVY.JK,2023,neutral,8
ENVY.JK,2024,neutral,8
FILM.JK,2021,positive,8
FILM.JK,2022,positive,8
FILM.JK,2023,positive,8
FILM.JK,2024,negative,8
FITT.JK,2021,positive,8
FITT.JK,2022,positive,8
FITT.JK,2024,positive,8
HADE.JK,2021,neutral,8
HADE.JK,2023,negative,8
HADE.JK,2024,positive,8
HDIT.JK,2022,negative,8
HDIT.JK,2023,negative,8
HDIT.JK,2024,positive,8
HELI.JK,2021,negative,8
HELI.JK,2022,negative,8
HELI.JK,2023,positive,8
HELI.JK,2024,positive,8
HRUM.JK,2021,positive,8
HRUM.JK,2022,negative,8
IDEA.JK,2024,positive,8
IKAI.JK,2021,neutral,8
IKAI.JK,2023,negative,8
IKAI.JK,2024,neutral,8
INPS.JK,2021,negative,8
INPS.JK,2023,negative,8
INPS.JK,2024,positive,8
ITIC.JK,2022,neutral,8
ITIC.JK,2024,negative,8
JAWA.JK,2023,neutral,8
JAWA.JK,2024,positive,8
JAYA.JK,2021,positive,8
JAYA.JK,2022,neutral,8
JAYA.JK,2023,negative,8
JAYA.JK,2024,positive,8
JECC.JK,2023,negative,8
JECC.JK,2024,positive,8
JPFA.JK,2021,negative,8
JPFA.JK,2022,negative,8
JPFA.JK,2023,neutral,8
JPFA.JK,2024,positive,8
MARK.JK,2021,positive,8
MARK.JK,2022,negative,8
MARK.JK,2023,positive,8
MARK.JK,2024,negative,8
MBAP.JK,2021,positive,8
MBAP.JK,2022,negative,8
MBAP.JK,2024,negative,8
ADCP.JK,2024,neutral,9
